BusinessId,AvgFromJason,AvgFromReviews,AvgPredictedByCategories,ReviewCnt
p7m9uYWxKSFCF-qC7hPxPQ,3.5,3.7241379310344827,3.6996766290846486,30
xqH1PdNn1P-D0snRdfZXAA,3.5,3.5,3.883604888375429,4
Ge74g1X0c3lx2QVwcYQqXg,3.5,3.3333333333333335,4.0962031623568755,6
1pYcTdg1n7_S867aR4SAvw,2.5,2.3333333333333335,3.766723,10
TzImzfIWkZTnetKl2a4-SQ,3.5,3.3282442748091605,3.7414185528754835,132
6EMOo9QEU-gHEtBAOD0rHQ,4.0,4.0,4.371134020618555,4
gaX1rGPdv9eyPra0cYsYZA,3.5,3.5714285714285716,3.769955055011918,7
EzmLHVzRLTMLL82x5pydUQ,2.5,2.3333333333333335,3.7358959792968505,3
niPFXq4r2mc0zFlOpWV3Eg,3.5,3.482142857142857,3.7976340818796777,56
dqfFjm-GyiN_Ni53tK_SvQ,3.5,3.6666666666666665,3.766723,3
j0Uc-GuOe-x9_N_IK1KPpA,4.0,3.9615384615384617,3.769955055011918,26
JIlCjl73CKz0MeAsvY15xQ,3.0,3.0,3.803234910049277,5
WKYxgFjw3CatL9ZWFqH5Hw,5.0,5.0,4.684210526315789,4
--5jkZ3-nUPZxUvtcbr8Uw,4.5,4.545454545454546,3.7493397293089634,11
VlHp9AFc9repIF6braYCCg,4.5,4.583333333333333,3.9773576242416113,12
o5ysIBT-sgplWqk5jFb6TQ,4.0,4.2,3.766723,6
9TJIYL_2C-JYmm9Ye6J66w,2.0,2.0,3.7646538390834836,8
YXj9UFDZjWoG96x_KDAyFw,4.0,4.0,3.9705287975749406,4
1nq6zzJuVgwaHtXau97_Iw,4.5,4.5,3.7358959792968505,12
CxeEW32ufIL3k4fMW1Zg3Q,5.0,5.0,4.146095717884131,4
hGQsnkndreW7b26XC2HVRA,3.5,3.490566037735849,3.6217264255244017,106
zxqvU415r_RtZRKDtdbIKQ,3.5,3.638888888888889,3.7358959792968505,72
EMGkbiCMfMTflQux-_JY7Q,4.0,4.024096385542169,3.7938031465170083,89
Js7xxK2D4Dc0W8XkAzc4cg,4.0,4.166666666666667,3.7134959584900757,18
zht8__JJoxkozBhf_vuKYg,4.5,4.266666666666667,3.7358959792968505,15
c2VTq-jTGaYhk8X4QC62zA,2.5,2.5,3.9123126881667183,4
xCXSaqlKvclhWBczA4fqkA,3.5,3.3333333333333335,3.707730888306357,3
tpN254LPQTzGODnqI6RpSA,3.0,3.2,3.766723,6
EEP1M2-gYEy5R462rPmPuw,3.5,3.3333333333333335,3.9773576242416113,3
16divAZmHqQqlAnkVrbfSw,1.0,1.0,3.766723,3
rV9baZEjqw4fEjt0pYP7Ng,2.5,2.3333333333333335,3.700164714846793,3
Q-lzzaCl5-yD2KgZcXevjA,4.5,4.388888888888889,3.7646538390834836,19
hnw-5xX7i4C1po5X9i686Q,4.0,4.0,3.7358959792968505,3
l3nh2s9I0F_bKB3jn73FmQ,4.5,4.333333333333333,3.766723,3
taOEQHSqfA5PTkAPQ00C4Q,2.0,2.0,3.766723,5
9tefv6uPxoHhp_OlQQJVXA,2.5,2.6,3.7358959792968505,10
mFqpvUsEveJ1L5XPbcxaGg,4.5,4.333333333333333,3.766723,3
g_kWt31WKc40DuEgNeM2YQ,4.5,4.6,4.172246581044862,5
chQMtE0iF9CHr8T-ahkrKQ,3.5,3.625,3.874666586410458,8
VSSO193ph86tmxDVaSDb3A,3.0,3.1666666666666665,3.6217264255244026,7
iBE88ZlQxDcdwT-4jAiRGQ,4.0,4.0,3.9773576242416113,6
3g1VhiYuDWqJOH3cp3ugIw,4.5,4.666666666666667,4.684210526315789,3
3Mae8hxgIUomygfAI9pzWA,3.5,3.6666666666666665,3.89420892676527,3
IbhWOItXWvpZvnx3-USiLw,3.5,3.526315789473684,3.743500866551126,19
a1hQlsTan_m8K3eTW7BNSw,3.5,3.310344827586207,3.6563817044087403,29
4C-lKI0L6bloWChrqXM5Jg,5.0,5.0,3.9933692671998666,10
NCM64MnD1NCtBfJzgBIZKQ,4.5,4.391304347826087,3.766723,23
eIiJk83U9538QdWUVOlwbg,4.0,4.0,3.766723,4
-6Roo-EHgSdUa4rP3tWyRw,3.5,3.4146341463414633,3.7009236332766804,42
wv-sFu9evzMIBESLqqnWnw,5.0,5.0,4.225258084867765,3
cuxqnMMmbBV0iE2KJJy60Q,3.0,3.0,3.7358959792968505,4
Hgbxen9iKGL4AH6kKgC8YQ,4.5,4.5394736842105265,3.8638440011471498,79
SF43rzRcmrHxaFNN3Pacjg,4.0,3.8,3.766723,5
JsanjIgKkl_b6kc4qWC55Q,4.0,3.8059701492537314,3.6878509696166923,68
dfb-vYUE3l6CQjvC3rbu7g,5.0,5.0,3.766723,8
90FMI917WPqmn_CIT31pyw,4.0,4.0,3.89420892676527,5
apEkYsUz31lI3tcJoC4HbA,3.0,3.1176470588235294,3.7358959792968505,18
LuTLXVyJvgshMlXTBw-Now,3.5,3.375,3.7620369387691945,16
ypeCwCbF5Q2lXuybEgPQAA,2.5,2.3333333333333335,3.766723,3
4SwDarJGXaUPGv8QpmpHxQ,4.0,3.8,3.6563817044087403,5
lxUsXRoQT3Th4x3fwnAZ9Q,4.0,3.75,3.766723,5
-sTBvM1pOpZts9dnJ6_5Xw,4.0,4.166666666666667,3.803654795935981,6
9yq9xzYkYJZamqCXZ_wNvw,5.0,5.0,4.774193548387096,6
FYfh6ZwOovpZvmSHa4DRRA,5.0,5.0,4.714285714285714,3
Obz3WGtDmcdgWN-r6mWc2w,3.0,3.111111111111111,3.7358959792968505,10
DfJRq4pqowfdTB4iTAENjQ,4.0,4.1,3.769955055011918,30
Sem-1XGzHHVqMCATBbJnmA,3.5,3.6666666666666665,3.766723,3
vdSqetuu1LehZiiBu8hSXg,3.0,3.2,3.7358959792968505,5
ehniPgvO3bL3A7qNTmNdLA,3.5,3.25,4.023246480020842,4
9ocGgALmbzTZWOS7f7SYcA,3.0,2.8,3.792171422659148,15
jzPMl-NoB5F2fwoHX3hN8A,3.0,2.8641975308641974,3.7358959792968505,81
Cyd1Pzo6mJ2xfMExtsi9xw,4.0,3.75,3.766723,16
JobP0ghILdh8S8l-LhHHxQ,3.0,2.8095238095238093,3.7358959792968505,21
0ylC0tsPUY3yaoXRaCDL3Q,4.5,4.384615384615385,3.803654795935981,14
hisR9LKBN9sgcMxclH0e7g,2.0,2.0,3.7358959792968505,4
MiajUnwoG7RGoaolO1rPaw,3.5,3.5,3.7009236332766804,46
o0W63qXx172aCiGf-CCWyA,4.0,3.8461538461538463,3.724613686534216,13
EmlgWjs1ZzZEpDjZCSPLmw,4.0,3.9146341463414633,3.808591011937583,167
t9ntv9sQfi1IcydRE3ZW0w,1.5,1.25,3.766723,4
Y1D7yJi_NIVt3BglpGpjBg,4.0,4.2,3.934692242022264,5
vPBjlCkTLZ6vsRFEP6g0hQ,4.0,4.0,3.9061302681992336,3
NDKkce5Au-o_OhIt5f2ZBg,3.0,3.172727272727273,3.6908903786519702,110
S4UzAa0XMYU5oNG3rIwsHA,3.0,3.0,3.766723,4
kn9KGYt5JeZuTc6RSi1w0g,5.0,4.75,3.5930232558139537,4
T4XMgqYiEsALBW_st6diUg,5.0,5.0,4.72189349112426,7
SPqPt-K6qzTutj_vWOgKGA,3.5,3.6,3.7358959792968505,5
6t45LYvhzncXIM5gpJxZLw,3.0,3.2222222222222223,3.9648343093040856,9
9DsXB8T3UwBYiLPiLJJuNQ,3.5,3.3870967741935485,3.641824807423086,31
hCrgxGV0uilNV_tMHD-1fQ,3.0,3.125,3.769955055011918,8
NLek5KCyuf9HHIMFJDEf_g,4.0,4.0,3.772563176895307,3
cxShXLGuI24Xow5YhjFb5Q,3.5,3.3333333333333335,3.89420892676527,3
oD73N2VXwyJyCvMl_Z2S7A,4.0,4.0,4.292841648590021,3
eHcQzL5eebqvKrLW5q283w,3.0,2.893617021276596,3.803654795935981,48
rLHVgSA8foTgapmzzUyamw,3.5,3.4444444444444446,3.882160874423722,9
QSFFDslGzMqHTgVfeYluIg,3.5,3.4,3.766723,5
uaAMGh8gMoJD4nLFzNsM-A,4.0,3.909090909090909,3.9648343093040856,11
NSkmg9I32-BccQsfXKHdAw,2.0,2.0,3.766723,3
werWnE_3k8GYVaMuUcWw4g,4.5,4.5,3.9705287975749406,4
K3ujPUNW6NNIZv_hRI_yrQ,2.5,2.6666666666666665,3.7358959792968505,3
CMTDZRDnv_O0rwAvRVbjvg,4.0,3.813953488372093,3.8723343511159474,44
Uj892z9R-BpyqoXKou8MUw,3.0,3.0,3.766723,4
OVFcGSh4Wu-ss8Iq_fIC-Q,4.0,3.875,3.7358959792968505,48
_mt0EQgGCG-qrLy51RnQag,3.5,3.238095238095238,3.7358959792968505,22
3G7EwiyMDKl_mPjKYaDcUg,3.0,2.75,3.766723,4
bU4ZRr07Y6DFayPK3kKFsw,2.5,2.3333333333333335,3.700164714846793,3
1lPG5M2N8wWNJMrricrbIw,2.5,2.3333333333333335,3.9180473326561156,3
qb1o61d_qrwEpxAm16dZCA,3.0,2.838709677419355,3.7358959792968505,31
cXx-fHY11Se8rFHkkUeaUg,3.5,3.6666666666666665,3.626538916501038,42
eJl8_6qggNasZ_ln0IF-XA,4.5,4.666666666666667,3.766723,3
V9i9LnTg9H2XvzqCVBSOXg,3.5,3.324561403508772,3.7083041493210738,115
0QFxzJAd_6SQ55LSTc_v4g,4.0,4.142857142857143,3.766723,7
mCJxU7hLag7xOhOz3z-cwg,3.0,3.125,3.9123126881667183,8
Fo9anqUIF79EqzQm_noeMg,2.5,2.4,3.766723,6
f9W67YTG5w93FW1w3GWVYQ,3.5,3.6666666666666665,3.700164714846793,3
um2sEf_ITsCc536kPQ6Umg,3.5,3.3636363636363638,3.6968737997229106,22
Cp6JGY5YIRncTV_My9nf9g,4.5,4.488095238095238,3.7358959792968505,84
rdQ4jMH0i4QrYoVnD-HdWg,3.5,3.3333333333333335,4.292841648590021,4
MIdjQkRSfrp635I7631SVQ,4.0,3.875,3.9685378232817943,16
p3ddasttQWyqgntZsaOwgw,5.0,5.0,3.766723,3
Z7XN0NQH-5uERDzWt7UY6w,1.0,1.0,3.724613686534216,3
svUuarGBHtVcBFst3UoHkQ,3.5,3.727272727272727,3.8461436073327593,12
9quEu_e1r36ck3I-TuyFMQ,4.0,4.083333333333333,3.724613686534216,12
T2xiF9kMc_WRH0GeKAXC-g,3.0,2.8,3.6563817044087403,10
NwxQZP5ML6tIBpW9Fx0ZiA,4.0,3.8333333333333335,3.766723,6
f0d6rKFQSvss42fGYTelvQ,4.5,4.4,3.766723,5
7jJ1BDPCQ-oM7nmQeKh5Rg,3.0,2.75,3.9648343093040856,4
yZbPvIa_7nt7ekxi31SkUA,4.0,3.7872340425531914,3.675885600470788,48
1CU_ksC32Hz7QmioMH91nQ,5.0,4.857142857142857,3.8045158299950717,7
_HGheM2jzKEZFqkT4kyViQ,4.5,4.75,3.9685378232817943,9
74qDPs2dR6gSzDp6N1U-Og,4.0,3.94,3.8186229636652804,51
hre_4sjNAo9jYE6PfhRuAw,3.5,3.4,3.9933692671998666,5
nJNvvbLZ4aenArn1C5-3qA,4.5,4.25,3.9180473326561156,12
dRSs6fSLY_DQTWOeo09Thw,4.0,3.75,3.7358959792968505,4
uR2aNW75R4oYs9w7aw-_kQ,3.5,3.527659574468085,3.715404709354629,235
ZT4yweuACGHR9KtlqPJpiA,2.0,1.8,3.7358959792968505,5
W5tBa2Bvs2fCXQuM40REAA,2.5,2.3703703703703702,3.7358959792968505,27
sa-CgzlC0m5xrspvBbz6xA,4.0,4.0,3.6999935595139752,18
nOb5CUmPsVFV9PCKOpgcFw,4.0,3.75,3.7358959792968505,16
fpL1qcZ6qbWzC79WU0E-Ug,3.0,3.2,3.724613686534216,10
RpJCV0Qb5ymnL6xvPc7e8w,4.0,4.0,3.766723,3
r-TVSxB3K2weoxpUnRXiEw,4.5,4.666666666666667,4.292841648590021,3
tK_a3oP-70kAr0u3qvwPPQ,1.5,1.5,3.6563817044087403,4
BRhKD4BEMg6NagsD3z-0YA,4.0,3.789473684210526,3.700164714846793,39
VleSf6P-lyyyfkgNiwGjhA,2.5,2.25,3.7358959792968505,4
1xu5wFd0TeBg6xNBiRtknw,3.5,3.6956521739130435,3.852362837585587,23
ts-MfJZ3BLPS6PP2KBa6Jg,3.5,3.6666666666666665,3.766723,3
knGQsKKPPScP7q8sgeOLPQ,3.5,3.5,3.931510973296806,6
0QrA-Klgp1R-GzUr6uJS7Q,3.5,3.526315789473684,3.9123126881667183,19
jGldmslgIegQNM5kvb851Q,3.5,3.694915254237288,3.8186229636652804,123
JIhQbJqFNcao-RkB8WPqdw,3.5,3.6666666666666665,3.766723,3
nnzIPiOM_Gh8csVVvBbqNA,5.0,4.75,3.766723,4
2E5iuTckRcbtJm2pC1tIlQ,3.5,3.6666666666666665,3.7134959584900757,6
ghzksdgNztTZA49PqMvPkA,3.5,3.6,3.7358959792968505,25
tsom7jUEr_DetH65ZtEc3w,4.0,4.222222222222222,3.803654795935981,36
OzaDMFZdtOUw79L-wwfDLg,5.0,5.0,4.72189349112426,4
3V3bFPPkCbCFhPS4pq9LMg,3.0,3.0,3.724613686534216,3
dZb_-YeZGUWlYNd-nOXRYg,3.5,3.4444444444444446,3.803654795935981,9
sfb1ih8EuzCzUaBaZnupIg,4.5,4.2727272727272725,3.766723,11
H7KzlC0-o1wIhlGg-Me5Ag,3.5,3.4857142857142858,3.7228983519763212,106
0-KOpYSe9aQTAfM38f47HQ,5.0,5.0,3.766723,3
Uj59qeEbO1cls-M5EkvLxw,4.5,4.5,4.078327200424703,4
VprXrZ01I5RxhJIyBl3YmQ,4.0,4.111111111111111,3.7358959792968505,9
s02x9kPbZii-uw1x0Oyy6w,3.5,3.6,3.766723,5
ns64otnQ-WzkjsVS2vVK6g,4.0,4.166666666666667,3.766723,7
riOFfiFBYysoPJ8xkoMoew,3.5,3.6666666666666665,3.766723,3
ttpZx2t4fMAApdU9MFG91w,3.0,3.1785714285714284,3.9705287975749406,28
SIzUsf5x2RSkPwJS--A4Rw,4.5,4.333333333333333,3.7783175948899506,6
wNm84v3I4ZONS9H8Vs-wkQ,5.0,4.75,3.743500866551126,8
8lKiCgPn_eonn5CNsffabw,3.5,3.5873015873015874,3.769955055011918,64
s9-RFuC3dFuht771mvFimA,3.5,3.3333333333333335,3.772563176895307,3
eGevCRobYnA_HSj60sEWvQ,4.0,4.049618320610687,3.85250961322207,263
yOVydU0J5-hKODrKGhH4yg,4.0,4.136363636363637,4.077342359625651,22
oqr6xovYM2BRrLojaO26Dg,2.5,2.6666666666666665,3.766723,3
jJJc5RN6fajxWlr0IMigTQ,3.5,3.3333333333333335,3.766723,3
gVag_jYdqq3RkIDSvrX2lA,5.0,5.0,3.9180473326561156,3
AW1uq13zFslTBoD6vL99Bw,4.0,4.205882352941177,3.7358959792968505,34
fAJvlRFhdYJlMyG-CA4ErQ,4.5,4.6,3.89420892676527,10
C5u1iFCgPp5wENbxaqIQPA,3.0,3.0,3.6119345553690185,3
QxpX4slDIOGFEHlPV4mrSw,4.5,4.275862068965517,3.7358959792968505,29
nts2OALwvyvfNh9focRZ3w,3.5,3.3424657534246576,3.6901886806853135,150
Oj79-vTnjQk_jLr6oNbT0Q,4.0,4.119047619047619,3.803654795935981,87
JHUcIssf3crggsVxfQ8q8w,4.0,3.8181818181818183,3.7358959792968505,11
rZbHg4ACfN3iShdsT47WKQ,4.5,4.342618384401114,3.7887875395715516,363
sFUH90koLYk9j3cmleankw,3.0,3.0,3.931510973296806,6
ZqCZMNfoHUMIqp3gf6NxFw,2.5,2.25,3.743500866551126,4
-B55j4VAqKcxCQz2T1obJA,2.5,2.4,3.766723,5
i1u-QQS0ZklrYgcFTO1VTw,5.0,5.0,4.857142857142857,4
o9nCXNC14VScabiy2bftgw,3.0,2.8548387096774195,3.6217264255244026,63
Pxs9HoqsxgqTNhwgB7kgtA,5.0,5.0,3.766723,3
ZCzXgj8OOGb5ww_RX4G7kA,2.5,2.5,3.7358959792968505,4
YUMvB8pA2yfVeAouAHzn7g,2.5,2.3333333333333335,3.644669373274648,6
JU2tsuqG-YspQBQObhxoQA,3.5,3.7142857142857144,3.766723,7
KY6LCgiT4G9oURJ__NW2Wg,5.0,5.0,4.225258084867765,4
2MHIzCgnuLrLJcorln_7WQ,4.0,4.090909090909091,3.888778635770172,11
aZe5C9ngr8IldvdJZxPpnw,2.5,2.6,4.049312853678254,5
4eFIVmbeCvJGCrhzmd-VYA,4.0,3.896551724137931,3.9685378232817943,29
FX1_tWrQSi_BfvTy42cltQ,4.5,4.666666666666667,4.010786469131284,3
SYFDPIZSEfKS1Tc4vKKFsg,4.0,3.8333333333333335,3.766723,6
Dy2ppw0XH6KMkJOnZaPOdA,4.0,4.0,3.914371208013998,7
kta8ESyvbM9VlBNWjKzy3g,5.0,5.0,3.766723,3
7g6RKMzdxnwe3qbtGPP-1w,5.0,5.0,3.7358959792968505,5
f_EJyhmr9KpPssLsfw_IXQ,3.5,3.4545454545454546,3.766723,11
GZ8KctCJxGzYZ7aAdapprg,2.5,2.5714285714285716,3.7319207484702037,15
9dZ1Ql35BMbqoO4yebgxdQ,2.5,2.5,3.7358959792968505,4
zSEknIqmkGL1pQt-ApEeoQ,3.5,3.5714285714285716,3.8186229636652804,21
TWeA9VoP4hBSJtk3uHTEzg,3.5,3.652173913043478,3.8576544392239533,23
8gJ-0SrGeUcRXgqZtrYLDg,3.5,3.4285714285714284,3.766723,7
cDrqjvg2KEyJm3QS3KAJ2Q,3.5,3.3846153846153846,3.8085995147360854,13
Sdxg0-RM5x0mde6bpNpzpw,3.0,3.0,3.766723,3
wqsESuJ6i9du37rPe-RpNw,3.5,3.3333333333333335,3.766723,3
fIKyldfAWFJOTT1mHWw6gQ,4.5,4.375,3.9705287975749406,8
yCHmE8lc1yPk53QqcpgieA,3.5,4.0,3.766723,4
3D8thbL2D2c3qTMeYROAOQ,3.5,3.7083333333333335,3.7358959792968505,24
FuykdWajbSDj0hBY5DIuZQ,3.0,3.142857142857143,3.9123126881667183,8
4SviSw8uRF0ddj_HxUVnuA,5.0,4.9,3.766723,10
K845ZDttFfx99zQ-0aE2tA,2.5,2.335766423357664,3.7286562978112507,137
golCXCS3w5H9LBp6uKItRA,4.5,4.25,4.0962031623568755,4
tiWLO7EGmOGO7XIE_lESiA,4.5,4.4,3.7358959792968505,10
fh8jKj6FcTksm6Mf4khBaw,5.0,5.0,3.766723,3
DxmXiD9h2TYXbRm49ycwkw,2.5,2.5555555555555554,3.89420892676527,9
hbb62P2U2l0QdC9S6sfSsA,2.5,2.3333333333333335,3.766723,3
OSlTIcDNSSt_83ciKwT1Xg,4.0,4.116666666666666,3.7106454038591514,61
_cG0BFYyHXcwheKXR5RRBA,2.5,2.25,3.766723,4
6GjP-FRibXc-I4YrsIYxew,4.0,4.0,3.7010555089740347,4
LR1KfQnGaybssk5tyv9slA,4.0,4.2,3.766723,10
KuZYMUUtzeSzliqAdCufNQ,4.5,4.333333333333333,3.769955055011918,3
bHSpI3nPqAj2S-dmRyOOOQ,4.5,4.666666666666667,4.029641852920374,3
9Ep4sguv3HH_8lWyzSogjw,4.0,3.7627906976744185,3.7499323036350467,218
GuI460v9AlhHIqArL32i9Q,4.0,3.3333333333333335,3.6554918790873403,4
j-_jKQ-5IE4hqQzA-hsApw,4.5,4.323529411764706,3.7358959792968505,35
it7e85D0cwN2W2M1BVKHUA,3.5,3.25,3.766723,4
pALpJ6xRXPgBNw2s3sDHxA,3.0,3.1333333333333333,3.724613686534216,15
cBzZpDqBaTdugB4JvfEhXA,4.0,4.0,3.803654795935981,3
QGcuLP2PeH80qe-I_EnYIg,4.0,3.8,3.826740069864974,5
jfXqQTdxktGQWkELGn-7wA,3.5,3.6666666666666665,3.7986530207663187,35
cjjZt2oOkk0F152RkQMfQw,4.0,4.097345132743363,3.703480237828342,114
-Bt99QgCCzmoZbchuDG_ew,5.0,5.0,3.929963985289033,4
GkCAW9zoECIg7T_HIwCgNA,3.5,3.6,3.9648343093040856,5
ZDXZGMpA4IhIqmMIMdeHlA,3.0,3.0,3.6554918790873403,33
M41We2n-OmmYzo8FcvW-1A,4.5,4.666666666666667,3.766723,6
rI7d_L0BCKemotT9XD5wAg,4.0,3.75,3.724613686534216,5
1svyifERkfuuz02lbeK2dA,2.5,2.2857142857142856,3.7358959792968505,7
Dy8d1vPTTutHUaqfI5-8Lg,4.0,4.333333333333333,4.132199860543664,13
-J4WRDa3ejlIHl0LTTsWng,2.0,1.75,3.766723,4
q2SZa5g85758iW1L9sSL1g,4.0,4.027027027027027,3.8485617802938865,38
9U9wBfux57bQm1wUSuviWg,3.0,3.0,3.766723,5
Mvdzm7wYENcNZtnqbUuRFg,5.0,5.0,3.766723,5
4yFqLSaKpWE7O_ATQ2BqrA,3.0,3.111111111111111,3.931510973296806,9
EgjFg_apjNerroqYiokcag,4.0,4.0,3.7887875395715516,7
CZBYYCb4xBwNlSIYNc6Eiw,5.0,5.0,4.202605122930497,8
JIV4LF8KE8pAUnU28QAhIw,2.5,2.6666666666666665,3.50875796178344,36
136zvrfN6Kpr9tFj3OMNUQ,3.5,3.411764705882353,3.7358959792968505,34
LYRAX4OZPGD3DRJew0zW4g,3.5,3.260869565217391,3.896955764325571,23
AjHhlZJ7FSp7l6f2OBm3bQ,3.0,2.8,3.914371208013998,5
PO6gVnfmA-877zuw8n0auw,5.0,5.0,3.766723,4
xu0nc0oz6IEzNIJJRHNwQA,1.5,1.5,3.766723,4
EZ7MD_hOsBZuWEvSjXr7DA,4.0,3.857142857142857,3.816756108177649,28
2e4LeI46Mo9YF24RnnJadQ,3.5,3.522727272727273,3.700164714846793,45
uYj2NO1HZRNiD-de_pSdJA,4.0,3.926829268292683,3.769955055011918,45
gsNv5QNfuFnD8eMhejSmGg,2.5,2.625,3.9685378232817943,8
NIuaxYvM_-dzmgGXwPJ1Gw,3.0,2.75,3.748115962941402,66
GUxWblMRFzCgy2qDfj5yRg,2.5,2.6666666666666665,3.9123126881667183,9
axwJI8G9CwDjynWBFQ-p5A,2.5,2.3333333333333335,3.772563176895307,3
vtG7Vytbx-gY6sn8UjYdog,4.0,4.0,3.766723,3
iLODjOOpTExF69CdGPkuuA,4.5,4.392857142857143,3.936791700812294,58
DgOAOO10ibNDSX7S_7L1Ag,3.5,3.4857142857142858,3.6656478937919355,35
ZXRcWs5SUCvSfb8I2aLOnA,4.5,4.666666666666667,4.0497311827957,24
pbVL3t783OyO701yK5W08g,4.5,4.6,3.8119179307565156,6
LjqY98zL96sem_PxC6ZG3g,4.5,4.4,3.9648343093040856,40
-u-B9Rm3DHpLThpakVXH3w,4.0,3.8,3.9705287975749406,5
Fi8DklbiZUAQmgHvK_kOhQ,4.0,3.75,3.766723,4
_NnOolczVHfhEHgCOhpxAw,4.0,3.9,3.7358959792968505,10
yyuy1kimJHK2RsizjvgUNQ,3.0,2.8,3.7358959792968505,5
cHxDyQWXyFDhfEYJbmS1LA,3.5,3.6666666666666665,3.7358959792968505,3
rhxBsu0k_BddgjOP9MYdeA,4.0,4.0,4.215686274509805,8
dSrt1yGR3SUhvZvv1wyzrA,3.0,3.1666666666666665,3.7358959792968505,7
jwWyx8gEIhUNzBzyDzWjmQ,1.5,1.6666666666666667,3.7887875395715516,3
d2CqQ7OZ5m1XtcuPAnMhpg,2.0,1.75,3.766723,4
iolKKrnT8mVN-r3TzLI9Tg,2.5,2.5,3.7049277880423572,4
KxsOOasb-vP56d86U8lTsA,5.0,4.833333333333333,4.10189577447922,6
IPmktV4dkAw1jpHZRi5mVw,2.5,2.625,3.8897179311697796,8
F0UDUKUcEbK5xqgJt_q46g,5.0,5.0,3.766723,3
tomw3dn386aTe6RGOxn5BQ,4.5,4.25,3.803654795935981,16
nxrzfONnyMBhepzHpaFmRQ,3.5,3.375,3.7358959792968505,8
AryNioF9fxl8RYGiIE7fSA,3.5,3.5918367346938775,3.769955055011918,98
LrJlLdQYdSvdqr25gX4ZjA,4.5,4.285714285714286,3.766723,8
rlG9WPf3h5MfNwHhpNsWjQ,2.5,2.3333333333333335,3.7358959792968505,3
TJ_wLPY8iScgJc641aQHxw,1.5,1.375,3.766723,8
A4GZVV0M7qRokP1TC7jn4w,2.5,2.5,3.7311607545744656,28
uJCH3sqVcqjOfLv3BB9E_w,4.0,4.090909090909091,3.8011087855082675,12
_uUlWKhPmjFUUxOSS-EP_w,3.0,3.1666666666666665,3.7358959792968505,6
r9PbVY9UQqXhsh0FU496kQ,4.5,4.333333333333333,3.766723,3
tHP-YGYtc5-t3MofXFgk2A,4.0,4.0,3.766723,3
pJ2XRHEyUyd8uR6OOS8bNQ,1.0,1.0,4.132199860543664,3
SBQ35yL6jFvFsuXTB6lXrw,2.5,2.3333333333333335,3.766723,3
8frfhwRITfgjLaDBueU8iA,3.5,3.5454545454545454,3.8307808459048083,11
GpjUt2OPPJl4EauSYsPl9g,5.0,5.0,3.766723,3
lW2u_ezo48Q1kosRbkkWAA,2.0,2.0,3.766723,4
v-hvWEgA1M_A87IubGExOA,3.5,3.6666666666666665,4.666666666666667,3
5iNDEyLJswlErDGD4OT6NA,4.0,4.0,3.8025549308300453,28
n4mfUCDXHsg0GH50HzJpug,3.5,3.25,3.748453378826244,24
u8bQvtkVa5lW-SNwRLH6Vg,4.5,4.5,3.89420892676527,24
AvM73Oq24xexLCmViZe7Og,3.5,3.6,3.7014202282983812,5
5oQOTAWwXRbd5gf2cbX0ug,4.0,3.8333333333333335,3.766723,6
Wzm33GwGm_xosXZF6Jx1-w,3.0,2.857142857142857,3.7358959792968505,7
tt4ZFn2PEf-n9VwsO3Whwg,3.0,3.0,3.9685378232817943,7
i97zhaz1jK3-Xkio2OOJ1w,4.5,4.666666666666667,3.766723,3
dLBqf9QayF9eSUzz6BvmSQ,3.0,3.0,3.743500866551126,6
a59rHQbp7YyEdI0nuKIVrg,3.0,3.0,3.7358959792968505,6
7YYD_agS3Kb2sAx9JPkQEw,4.0,3.9659863945578233,3.892721912101018,149
XgkfD6XEQHgceHRolcKz1Q,4.0,3.8333333333333335,3.766723,6
Q90fNAiXiTHFoqgCDf63sg,3.0,3.3333333333333335,3.7358959792968505,8
0G-zqtH6hRTu4uxRwA-Gpg,3.5,3.388888888888889,3.9685378232817943,36
uL1faPt6dsuOxUUE0yXZeA,4.5,4.416666666666667,3.769955055011918,14
dIax4bliZgpa2vtbiDAYuQ,5.0,5.0,3.766723,8
fP_kRceHkKxPqgf0o1RfUQ,3.0,2.8125,3.9621415145535255,16
R6aazv8FB-6BeanY3ag8kw,3.5,3.697674418604651,3.8396931873812363,133
-sC66z4SO3tR7nFCjfQwuQ,4.0,4.135185185185185,3.7358959792968505,549
PIu2Rocm6_Vyp2M3v6TKdA,4.0,4.166666666666667,3.9972576275880423,6
orrIN0RMdANfl9EIiZmO-w,2.5,2.5714285714285716,3.780493194035264,14
gbhsJG-0htzVWmmlvaBxqQ,4.5,4.666666666666667,3.766723,3
qFLjQyq7HVAY7LN5Srwy_w,3.0,3.0,3.766723,6
dewnPfAHpQzFqI5g7wVG-A,3.0,3.0,3.766723,4
M7_Po-yLmNuqh3Qh3KC8pg,1.5,1.3333333333333333,3.766723,4
Izizcby4_u1u_d6suB9Jzw,5.0,5.0,4.684907540295471,4
b8S6T3wudvaj2OL3FxG02w,3.0,2.75,3.7358959792968505,4
IJ0o6b8bJFAbG6MjGfBebQ,2.0,2.142857142857143,3.766723,7
oxMOHPMVMZ5lMPT022MZ-A,3.0,3.210526315789474,3.7358959792968505,19
ZmPD_EkSQX0QP9jB2bv13Q,2.5,2.642857142857143,3.766723,14
JQjJ8FN3OUyjPrPefq1_pw,4.5,4.3,4.132199860543664,10
