BusinessId,AvgFromJason,AvgFromReviews,AvgPredictedByCategories,ReviewCnt
yMwjmZuK7peookZDUQ93_g,3.5,3.3333333333,3.766723,3
BcBxTyj09Wu-w0KA1QvKTA,3.5,3.4,3.8646309066,40
7Z9ZA5wHpD0wxwCbPKseJQ,2.5,2.5,3.947562069,4
dG7KLQ1a584wI5jSADIPIg,4,4.1538461538,3.769955055,53
Cix9as8NXr9Ul0boTJ8k1A,3,3.2222222222,3.7358959793,9
cIwMq5KNq0ASQzoTP1dE9Q,3,3.1666666667,3.681844212,6
eClo8BPc90-YdBfuvRcpkg,3.5,3.3095238095,3.6640013852,43
MuIXnv7Oq7X3-4aEsp9dDA,4.5,4.3047337278,3.890829182,347
mVIHgIkaLHMCdGUE2XCxvw,4,3.875,3.7358959793,16
oSDf6BHiMlKGZdFFmIo6NQ,4,4.1142857143,3.7646538391,35
_TOy0-P-UMA1_mpL-lPgxw,4.5,4.25,3.8283984098,4
sI1bvFfUCeFVz1twmLJcAQ,3.5,3.625,3.7246136865,8
i9LWPgDrCRaHfXpSk4TjUQ,2.5,2.2857142857,3.766723,7
8N4SCmREZji5mnVqZDdQJA,5,5,3.766723,7
6cy2C9aBXUwkrh4bY1DApw,4,4.2352941176,3.7358959793,17
3ed5LXW0Tqdhxdl8V6NPvw,3.5,3.25,3.769955055,4
p8wcgrdPG9cax1XHHrlJgA,3.5,3.4545454545,3.766723,11
CXnnprQt8w2b2DVRvvWNYw,4,4,3.766723,3
I8gWPPkeXJIC0hpjK-8ptg,1.5,1.6666666667,3.766723,3
0DvsBDG0CEwIK8uQxUGiOQ,4,3.9444444444,3.7001647148,18
lNOk-u3pj5O5C1WGUVIG3A,4.5,4.6,3.9315109733,5
WRjMDL79KQ0ZG5yCdfJiYA,3,2.875,3.6801902119,10
kay6xcNSE93fM96uHhA6ug,4,3.8,3.766723,10
rRe2eLIQ4MQ7d6vFL26Qdg,4,3.8695652174,3.8036547959,23
iGb3sQ4wCofUJOycrn0wQg,3.5,3.5,3.766723,4
I2fANye62hw2rRYvPeeh6Q,3.5,3.6666666667,3.769955055,3
VQfqbRNkykoEo7Rj-D9M_Q,3.5,3.619047619,3.8186229637,21
WIHl_M10eMYdbgX1yU5Kaw,4.5,4.6,4.3496503497,5
ZnT5pRRhwf7cWEOhk5Pc9Q,4,4,3.766723,3
9ziO3NpoNTKHvIKCBFB_fQ,3.5,3.5928143713,3.7887875396,171
etobWDgKRw_Hm9YvGmB07A,4.5,4.3333333333,3.9773576242,3
avvNnkpGpGIS-2CClsduXA,3,3,3.6217264255,8
WS_QVRBLmQ8g8LTb99pB1A,5,5,4.0175711839,3
EdPa3d82Dq_za2Wf7Dtysw,4.5,4.5454545455,3.766723,12
DAAEXhSScuMAPKbZlY17LQ,2.5,2.6,3.8167561082,5
GlfwqH2dY3MKxrRirKeueg,3,2.8055555556,3.8186229637,38
8lTdJA9GK59-NzJwleSJBQ,5,5,3.766723,12
7aS0iFpab3XHFQrRGMOKXw,4,3.8857142857,3.8525096132,36
FAxhYe2xAZyQTZY59t6w1g,4.5,4.2727272727,3.766723,11
YDpzUg_np9KkG0702jACwg,3.5,3.6666666667,4.058957144,6
fqr44fSqUDBrH3gPBj5h0g,2,2,3.766723,4
HQ8N_EwJA3NdF1UApsF-fA,3.5,3.4090909091,3.769955055,22
n56DyK8_uV7EGFfWd35mJQ,5,4.8333333333,4.2580645161,6
vf2yCONx3HYVOyJ0ftnv5Q,3.5,3.6666666667,3.766723,3
MQNJNjLLDfsIrqxG-DBMqQ,3.5,3.6315789474,3.6880315924,38
m9HmPct1Hxpx3IhK_HMXJw,4,3.9642857143,3.7946417301,29
sSiTG5DvIXRxFUiCo9H9DQ,5,5,3.766723,7
FYXut4Km0FzvFY3G0sYwgg,4,4,3.766723,5
#NAME?,2,2,3.7358959793,4
MIl8yj-Z_b8plSRLvgL4Rg,3,3.1666666667,3.7435008666,6
3p78HMBZjl8ZiLo_MM3Rzg,5,5,3.766723,5
-5rFC4EVrT-v8g1PSEf6Xg,4,3.9696969697,3.722898352,35
MDzYAjCXVbv1Dna7DSfWbw,3.5,3.6666666667,3.7246136865,3
gvHGqxK2kpnuO8FufbEGTQ,3,3,3.766723,4
6md4A90THda31wTg1bB3hg,4.5,4.2919708029,3.8167561082,140
8nM_BMADIhc628ZlThRsmw,3.5,3.4285714286,3.766723,7
UL3OMN_c-NXHlyb97pDifA,3.5,3.6258064516,3.7474629183,157
UvK70rJjOGLx44Q4qsWz7Q,5,5,3.9773576242,5
KqEbhQYu7ZBQY_gP0H0YJQ,3,3,3.7358959793,5
jI9C0j1wQ985aYxNxCU44Q,4,4,3.8167561082,5
85jjTjJ9_bTCTdjkUJI7SQ,3,3,3.7358959793,3
9lWwAw9u1IVlYKbGiVOTFg,4,4,3.8036547959,6
K_l1UzNFe3DEo2D1XokkXw,4.5,4.25,3.7749225926,4
ReXmsJlHd2ejkL5Um0fMdg,3.5,3.6666666667,3.766723,3
VUkQrhwFxVnD1rIOmM37cQ,4,4,3.766723,7
Ul1mS4EA2Q8DGyLB7gQXJA,4,3.7906976744,3.7358959793,43
IeyEgjCpW6cXnfrS39BSAg,4.5,4.25,3.9685378233,4
5tey93wPQOb7z6jOLJZ30w,3.5,3.5,3.6366489317,55
pvMeUi5Lw2O5vIXg9_EvDg,3.5,3.625,3.7986913379,24
MaWaqgB_4VgguVhZ0j7eYw,4,4.2,3.766723,6
1bLnV57i6UYvG_FSG-7WTg,3,3,3.7358959793,4
r0cKkJSTFXuGhBu5823NCQ,3.5,3.7058823529,3.7887875396,17
iZpgRNPogioU5sEaDyl5uw,3,3.125,3.7358959793,49
czOxS1z2MGzPXNP3W1d0Yw,3.5,3.5555555556,3.7246136865,18
Z13iZZrKlKMic631bEMkpA,3.5,3.3333333333,3.766723,3
0lfA2GcxcvdhvVKvVXN40w,5,4.8571428571,3.9685378233,7
aApHpyUbnqBJmL_3X6UFOA,2.5,2.6,3.766723,5
W5ePM9kFugbDM6ZRK2L2pg,4,4,4.2928416486,4
qjaYXh_Ets-GN0r7QQAK6g,2.5,2.6666666667,3.766723,3
O1PwUNte19omnQa0ByXM0Q,5,5,3.9240975115,3
egMaNKEMWgJJTAQ8i35z9w,5,5,4.1321998605,8
D_vNewqgK7XIdoxVhAvRow,2,2,3.766723,3
voHJIbWq-lRjWpv1hlSWig,4,3.8,3.8140262203,15
TPnm1-CSqzre8NxcOU9QzA,3.5,3.6666666667,3.766723,3
jge7Bqr8pSYlT0Z1KF2Tiw,5,5,4.172246581,3
L301nAXlPbCu8BlRnVuABA,4,4.2105263158,3.7435008666,19
Yf_mKctDPfMQkig-DavQJw,2,1.75,3.7358959793,4
LsHqtkdZPorIC9xOZEpz6A,3.5,3.3846153846,3.7358959793,13
489w2AXt094HfJKfcboa_w,3.5,3.4545454545,3.9685378233,11
N7jFyn8PgetjOVeJG122vw,4,4.1666666667,3.766723,6
jcWWytqmzMK7gu5zOmxkYg,4,4,3.6656478938,6
t2aUr49fVM8QkdZ5Z-FRfg,5,5,4.3489364646,3
hvG3fEf0My4xOQL_90MJmw,3.5,3.5,3.7358959793,4
ez2kJbLFx8ad0zdPdJSA1Q,1.5,1.3333333333,3.766723,3
58oZQsz15GJEV7isQhwb7w,4.5,4.2916666667,3.948566573,24
V2ZVpEceFXxeyurZudgUyQ,2.5,2.3333333333,3.766723,3
BFBDSPDUhF5U_d1bKaxWiw,4,4.1666666667,4.1018957745,6
jSNahbNH7Uf6DXS4OS6LyA,4,4,3.766723,3
_RBUU1y4yJrK0SPAd8z0-w,3.5,3.6836734694,3.6878509696,98
Pkt7TCflitq9yK05kTh94g,3.5,3.3333333333,3.766723,3
04Jrd2zSzwHwmBqdKQDmIw,3.5,3.6363636364,3.7134959585,11
IaYdq2m9E8xB928p0mR8UQ,3.5,3.4,3.7887875396,5
Nj6ITW0Zhl7LpovGIH6SAg,3.5,3.4322916667,3.766723,193
dMOdFKdeI7GuZUIq0jwAQg,3.5,3.75,3.7358959793,11
jSfTG3uDq4WtTKmUqIrrng,5,5,3.9685378233,4
1xGhmD8-UjoRbGcBqkc6cA,4,4,3.7493397293,15
xgiMIVfuR94h2NACaQfo3w,2.5,2.3333333333,3.769955055,3
FrvxxJ_pUSFiBDh5UscsUA,5,5,3.766723,5
nCp4-Q3Su5ozUuv8P8LvvQ,5,5,4.6075949367,3
GYbCN7JrNHnjhjAIrwrrqw,4,3.7826086957,3.7493397293,23
L4J7ee1ANXKRV85f5EtJ8w,5,5,3.766723,3
FPboZrUMSNYE4Yy_0fX-Ug,4,3.9642857143,3.725499288,28
q1D8gjMMV4RZU0kFnB5VwA,4,4.1428571429,3.7906225094,7
1Duul3qCnLrNak1Np-iHfw,4,3.8838709677,3.8525096132,157
3YcFRBpVKZBDt3DuQqrwmg,3,3.1666666667,3.766723,6
3BOGWi4iykpxxBSYHLrdOg,1,1.1428571429,3.766723,7
ADJIoHN3uLx-JalYl3r3Dw,3.5,3.6382978723,3.7986530208,48
HLQUH1VAw4KbSV-IhxOPEw,4,3.8125,3.7246136865,49
WzXRXrAeCkHWlVdkbPfP-Q,4,3.75,3.766723,4
Dk0YqSo93Zpypuu9OIBFhA,2.5,2.3333333333,3.766723,3
LH-RvU4CoJIana0ZKbX88Q,5,5,4.0666666667,3
eOPxvbzFTBjO5LSV3uYMug,2.5,2.6666666667,3.769955055,6
JwE-LtByneQiZqe2lXIQDg,5,5,3.766723,5
RFp4UIXzMNlTga5HnE2T9g,4.5,4.6666666667,3.766723,3
mzmU_QhaNFn3Ju8ZoQL5DQ,3.5,3.3333333333,3.766723,3
507GX11jtCsVYlzaur05_w,4,3.8076923077,3.7358959793,27
P-eFQxNVASBkDLHn7M458Q,3,3,3.766723,4
1pGC-0jvQ6vN5rzmCHjmfg,4,3.9662921348,3.9070296705,90
ZzAME7MR7KsFtEoepNGpLg,4,4.125,3.9685378233,8
Yi2_WbqDjeUrZn7WhdFA8w,5,4.8333333333,3.8786866565,8
Br-_G9WrRlBWyEAuN0TXDw,5,5,3.9685378233,3
nc3IiY5LNdmEwUZCW84yuA,2.5,2.7222222222,3.769955055,18
q-UtIUIsL6W7_fxuxBfxeA,2,2,3.7358959793,3
5hGkW5VddU07sI8DPfi-Bw,2.5,2.25,3.766723,4
uECIvsUWlDWSiJ9jAfH_kQ,4,3.6666666667,3.7887875396,16
CSOubdSUxlgPT6GmpzbD5g,2.5,2.6666666667,3.7358959793,3
SX0pCDRvuTEoXobTovJEIQ,3.5,3.5,3.8036547959,12
KjWCLH1GzxmhUJwaWB13MA,2,2.1428571429,3.7001647148,7
SSSye5qWXqBYRxXgleYztQ,2.5,2.6666666667,3.7014202283,3
U-ub9k0oh7cjNPX7WBHsdw,3.5,3.6666666667,3.9773576242,3
ht17atGW3tP8dFeiJkXI_g,3.5,3.4444444444,3.5996657011,18
0xWF7PpTNl-awqg2YGxxFQ,3,3,3.6880315924,17
FsWZQ3BqReyfEATHNTo33Q,2,2,3.766723,3
Nn4Tqk7U9k3ZCLrgDc7ZXQ,2.5,2.6666666667,4.0493128537,3
iXT19WQLq_5ua6uFNuVKpQ,3.5,3.6666666667,3.766723,37
zfYprDeNCIpdfZIq_o7a5g,2,2.1,3.766723,11
o2vKya6WSNcMNTxAcJsF1g,3.5,3.4545454545,3.7358959793,11
UCid2Tas6K4SB9sHO9gQ8w,3,3.1333333333,3.7161529883,92
ODWAuDtCFH0r3UKTmvk-tg,5,5,4.1362830748,4
1eCgFaDYZRrCxuUErHa_tg,4.5,4.2,3.9973247062,12
tLVboBJy-Q0XW-Q6G_Yfmg,3.5,2.6666666667,3.766723,4
RIPM5kJ6xHvIu6umgOrg4A,3,3,3.7001647148,3
SsL60j4ut59-v-gjmM5PKQ,2.5,2.4583333333,3.7887875396,27
KFg2T3nHlzjMByX4y_V8LA,4,3.8833333333,3.766723,61
J1SyE2sa9WHPHm-aOSl3fg,3,3,3.6878509696,4
K28O8R76bJFUt57ScN46Mw,3.5,3.3333333333,3.7976340819,6
hBHkHYOk_E-6EgObC6MTdQ,4,3.8823529412,3.8025549308,52
gZ2XngFuxA7I93ncB5FXSQ,1.5,1.25,3.766723,4
bZyUy0SBJEfea9R-CuXTRA,3,3,3.766723,5
8qL697NwICTc_ac0-26Ycw,4,4.0461538462,3.5087579618,68
NaXqRvoW2Zg2wSghf9JqaA,3.5,3.3333333333,3.7358959793,12
83zS-6jNk6-ueeo_6FJ_Qg,5,5,3.766723,3
HQdtZ0LvhbgdTOZ-zPK7nA,4,4.3333333333,4.1184208534,7
jqbrMBRsByyVBm8OoQ9dWA,4,4,3.7646538391,26
p1W5b0PVWP0Y-ANLmN0wHg,3,3.2,3.9061302682,5
sbnCG3-CouwIu0jsApfCsQ,3,3,3.7001647148,9
oLWglA1-IEdom4FLdfithA,3.5,3.7142857143,3.766723,14
hPh0OJzgJnjerwcDGIsnJw,4,3.75,4.058957144,4
BB0aw3kk1r60yTU2O51Ysg,4.5,4.3636363636,3.8942089268,12
IWPt6Qmgq9Z4gqn5qmdtFg,4.5,4.6363636364,3.766723,11
q5AYoQjMOD4GLC1bH-116A,1,1,3.766723,4
ECuS72VSRKpRRFToQiNQxA,5,4.75,3.7574545381,4
zrZsFIj4nzwp0mka-VaTqQ,4.5,4.6666666667,3.766723,3
aqD66Sve2mE4cq021LWQmA,4.5,4.3333333333,3.8244992818,3
LdEzAYCufZMTbWc0soCaNg,2.5,2.5,3.7990543676,5
#NAME?,3.5,3.4,3.766723,5
C0Oax-LBEFf0mmPSugymEQ,4,4.1666666667,3.7358959793,6
gxQBcIpzjGPCh9Gbncu0qA,4,4,3.8223616276,3
rXYGJsyj10r9zogeByIz9w,5,5,3.766723,3
0mCWVfVw2O2nIkG8gADcBQ,4.5,4.6666666667,3.766723,3
_ilvDGnUKCpfp4qHvQODlA,2,2.1666666667,3.769955055,6
cLqKR1mQSg3jmVcp9ETvFg,3.5,3.6666666667,3.766723,3
Ltr8Z1a72gPCdIkCHvCwCQ,4,3.8333333333,3.7358959793,6
CfzoA3TQ8YQcFTOncJFbQQ,3.5,3.375,3.7246136865,8
IykF45RvqD14rudLTDoigA,3,3.1428571429,3.9648343093,7
okZoXqIQ1V8wkn3vNjV3RA,3.5,3.3333333333,3.8566311928,9
NK-ckRusCKLXdeCEb5jM4g,2.5,2.5,3.766723,6
V_QIirrsJHKLKQMS4lni0Q,3.5,3.6,3.766723,5
JU29rDl9ah0Jv_V66GAn5g,4.5,4.3571428571,3.766723,28
Z81CSV-jESOzORrxxRjkAA,2,2.2,3.766723,5
LHzVPddSPzMECho55zCf0Q,4.5,4.3181818182,3.9230719431,156
QQvzErQ8Ijdy3SyEmYVG7Q,3.5,3.4,3.6996766291,5
6fR4ncWEfdMLk9AacDsRzQ,4,3.8965517241,3.8942089268,30
7VLW-cIDaiO4Dx8gXYkZcg,4,3.84,3.9386825433,76
vu7G9G1Y96iMBNo4z_YOXg,2.5,2.6666666667,3.8036547959,3
7kAXbY8hjHhC-nZKR2Embg,4,4.1764705882,3.8394531402,17
mWG80MfKn-uRv-RCA_UJDQ,4.5,4.7272727273,4.1321998605,11
UZr8iEPMOYxuFxiibKPPRA,2.5,2.5,3.766723,4
eOKOOh1qie10HmdtLErp0Q,4,3.7916666667,3.8865789605,25
#NAME?,2.5,2.6666666667,3.776108728,3
EYFZcfsrhdRlxoZVlgMIFw,3.5,4.25,3.766723,12
t1XhXY-Vt4K1OPLkuOcsfg,3.5,3.6666666667,3.8197314209,6
rrXhjI4YXmWO8GbmX8oGqQ,4,3.8,3.9773576242,5
wtuHwDXg_wsJl1oQA0OIAQ,4.5,4.6666666667,4.3723794727,12
gY_K2tFOXVitbtNhOxS1BQ,3.5,3.6,3.766723,5
O2Fq4v8QW1EeULVvrnrnBQ,4,4.1538461538,3.8110457427,13
2Z35_AsU6qWU0YaOftjLVA,4,4.0967741935,3.7246136865,31
dZ7915F-dAKPJZQJwJDSVA,4,3.9756097561,3.9685378233,41
3n6fuacXHobOr16Ks2t2LQ,4,4,3.7134959585,4
pwsPmCKDMJQ9jTpdQFjFTA,3.5,3.7142857143,3.841003934,7
XfQelffgasSjLr8DeyGqHw,5,5,3.766723,3
JgJ7-0V_tCPVcn97aSZVug,2.5,2.6666666667,3.7358959793,3
9oDcnuvKphBrHB3yrMbJfA,4,4.2222222222,3.7574545381,10
FBz4APP7xyIaUfwEHUBBYg,3.5,3.4375,3.8942089268,16
YNH_ipgJX6DluTS46T8r9w,5,4.9,3.983496578,10
GikgHUUW1L7Nut6Xp0PaTw,4.5,4.5,3.7161529883,4
7wo9ZA7adxw1_8v4wmRCjA,5,5,3.766723,3
4jDDSE2q8X97FjJutOcAqw,2.5,2.6666666667,4.2928416486,12
HUU_y-nnIWWIpqMlB-8L2Q,2,2.1875,3.8011087855,16
ubyQZRkJAnAw1uYj-7zYLQ,3.5,3.4,3.7319207485,6
37b33vPVFcuhs2KxF0WKFQ,3,3,3.766723,4
6ZOhrKHArG8mTViSY5aSLg,3.5,3.7142857143,3.8167561082,7
kGEW4XXJQ2FS94gZv_N7VA,3.5,3.5454545455,3.7642197728,33
wLZ--5d4lXImxrG7VhdTyA,3.5,3.6666666667,3.7358959793,6
elTuwW2ks78kiPVIJgCPwA,4,4,4.0187165775,4
uXcPIJyWrh1ohlruSwZHaQ,4.5,4.25,3.766723,4
2yTFyn4Tv6gu63i5WMHjRg,4.5,4.5,3.766723,8
eHC_xNrT1SkJyC2oncJlhw,4,3.7868852459,3.7358959793,62
JOr40jl4PeFSK0JR7VmIyw,4,4.375,3.9123126882,9
p4O4b0oZiV5oDhIDrCrgcg,4.5,4.3333333333,3.766723,3
yIuVbOjP6K7BRELWXAmCMg,3.5,3.4666666667,3.7599279105,46
LNcnrgITSvZkPBdxbbXbbA,4,4,3.7358959793,4
HJ2UKRIexq3wKFDbcQ1LCw,1,1,3.766723,3
T2dwEcI56dl4siKpOq7QsA,5,5,3.766723,3
vVzVwKtUdDqw23arc-bpPQ,3.5,3.3333333333,3.766723,3
fkNFdhg5QvsgXFLTlwTlzA,3.5,3.4,3.7465407544,10
1NSbVxzHYnCzd_VRad_0Lw,3.5,3.6666666667,3.766723,9
6ZYt8IChJmH3Ra5IqnlivA,2.5,2.6666666667,3.8036547959,9
ydnc0p_oPL80BBKJNZGw_Q,3,3,3.7358959793,8
08u8R53F7kT6avQbIrLhvQ,4.5,4.3846153846,4.0962031624,13
GOlq9CGj4APl_S2jyhMr1g,4,4.2280701754,3.8110457427,114
hJVt1P4FOvj-soabliLdaA,4.5,4.301369863,3.7198907549,74
kJEPUMn279P_GzFMCr5l0g,4,4,3.9705287976,5
6Ckmrpp6OW1pJ-3Pjg7VaQ,4,3.8333333333,3.7246136865,6
wuQPytBIhsHvs2KplscYXA,4.5,4.3333333333,4.2928416486,6
tbRu-3NR5za1SEZkszcp5Q,3.5,3.4285714286,3.7358959793,21
JBCBlVaHfZUZrq-lQfryDA,3.5,3.75,3.7830589023,83
ZBoS5psMODvIrpMNn7SCtw,3.5,3.6666666667,4.2928416486,3
A0OVDjJYBGgGwcSS8y7PGA,5,5,3.766723,4
6ZjiNJ8-MIaEDY5bm_5upw,4,4,4.3496503497,5
OesTe3GNqcnIk0ZGOhiM7A,4,4,3.766723,4
cEuHh18quld2FuOCGltO3Q,5,5,4.7741935484,3
14Ys8nYayXPpUouHsyTN1A,2.5,2.6666666667,3.914371208,3
NvyoHhPm8wnkxIHaaJYHFw,5,5,3.9315109733,4
LBCu6fZIcsv5PDFXOOEodw,5,4.75,4.2928416486,4
n3--0Q79xD8fL-hniZodiw,4,4,3.9180473327,4
FqEsXFhkFKCfMiz_QqUKTA,2,2,3.7358959793,7
ur2TCguq_ASmv0K0dNR1WQ,4,4,3.6554918791,3
67gi179fNUkU5sApNTcrMg,4,3.8214285714,3.7906225094,28
_1lXRQ2Qda8HDpUQUqTYwA,2.5,2.6,3.7646538391,5
En4UyDiGgmQuWq__50RAgA,2.5,2.5625,3.7358959793,16
xbZo8aMOOobPRzHKqmA88g,3.5,3.7333333333,3.769955055,15
Hw3GaaJ6dxpYP7jy7s0UuQ,5,4.75,4.058957144,5
Y7UZz1U8FhWKuoPp-_z5Dg,3,3.2,3.7001647148,10
xmjv8g356v8Qo55ICjG8rg,4,4.0470588235,3.6563817044,85
LcfryuGQBPwQ-7QL6A90qg,5,5,3.7725631769,3
J3tKz4vhJmK_lD0bWnoYYA,2,2,3.766723,3
eupAqq_DLIqC1-y5YD160g,5,5,3.766723,3
FB02CnRWILi_A116tMgpiA,3.5,3.3333333333,3.7358959793,3
vBjQ30CZcqzpTaCxeJgwTA,3.5,3.3333333333,3.766723,3
WNSXEcM4fue1HJ-qVBpfjQ,3,2.8,3.766723,5
cpjNtM6Hzs3YjTBFEFcL-Q,2.5,2.5348837209,3.717910356,43
TQasUKgKxJGMINAXuNE63A,2.5,2.3333333333,3.6366489317,3
72B9vtnmpitwZ_xALOCjlw,5,4.8,3.766723,5
E0e5kYVua-LdFcJhC2ckeA,1,1,4.0962031624,3
Y3cFaIPFSMOgOf7zsADMxQ,3.5,3.4583333333,4.1321998605,24
AT8Q93hoVJtnvh3VtK0rrw,4,4,3.769955055,3
cLojUtqkFpVIHFEvA_5Atw,3.5,3.6464646465,3.7257193783,199
GH6IPda304wJRxSRg9Ko3g,3,2.875,3.7246136865,8
y0_Yc9NS-nro-pDGKhiFjw,5,5,3.766723,12
L6yYzUqVcX97uNXDGqS7-w,2.5,2.6666666667,3.766723,3
ssmiBFaHbH_k97GsuQCOIw,4,3.9,3.7443036886,40
v1vi2ph9YLAXGqV2WTuN7Q,3.5,3.6,3.766723,11
I6yAKGBDclGh7UlvOfqV1A,3.5,3.6,3.766723,5
BZbW0vha5fg4qTfwHMnYjw,2.5,2.3684210526,3.9685378233,19
kWhPVxZv7C2htB-Z8az_AQ,5,5,3.7014202283,5
xC3s402bu9HBJwvH0RUUZg,4,4,3.9180473327,5
_gXpjRIjb5fv5f5IVGXvsw,2.5,2.6666666667,3.7358959793,6
dALQVAx5qdF3F-JzT32ELg,3.5,3.375,3.8408747643,9
Uh5O_bvaGuSE1-YVIjXpdg,1,1,3.766723,3
R-aDr2HjBAHR3FoL2Dtd5Q,3,3.1666666667,3.7358959793,6
24XXd1EuvUswXG--qS5U5g,4,4,3.766723,4
LEQUQuNEByxWNpv4eWYq1Q,4.5,4.4166666667,3.766723,12
p5RUrPQ85dVBAGErqzJS5A,3,3,3.681844212,3
KT_r7qwU8sSfcR31zETGkg,3.5,3.25,3.7956813136,21
36DXgXqX09R-ICwhVY55Ig,3.5,3.6666666667,3.766723,3
ifB_BG2C2Bi4W_T-Hbs8MQ,4,4,3.766723,4
ZtE1deRN-_4QtAXxxl53tg,5,5,3.766723,7
ISHaYZ4DnLwzjHYW3922NA,5,5,3.766723,3
Zdi-Mrwk_JNnhopAAbxRcQ,4,4.125,4.476947384,8
MFxhYRVqFcEZC009-6yfOw,4.5,4.55,3.766723,20
P5uC-zfGG6yqoQDUyqyAvg,4,4.0247933884,3.8127549244,245
kGxG5jBIo3CW7sXBbe8XxA,3.5,3.4705882353,3.8110457427,34
dzSPa5kkpQIRjMOHvDUF_Q,3.5,3.6086956522,3.8576544392,24
4GdYyHKukZiMiQu0KJ0Jnw,2,1.6,3.766723,11
W4eKE-fT24h_8b7apHh12g,3,2.7777777778,3.7358959793,9
C0jG1BBgdCHrtYZVrhzUaA,2.5,2.6666666667,3.830197433,3
R3UFldNkrGqOsDgD_cw6bA,4,3.8787878788,3.7748079226,33
xjnM4aSm9UI5SpbXwRQ_fQ,3.5,3.3333333333,3.766723,3
DK16Uy6c4YFVLViP8_r6qg,3.5,3.5,3.9705287976,6
x9XX-dcVZfpU_J5UWuWzeg,4,3.9166666667,3.7552356553,12
4rySWsfL5enT7t4XuVNJuQ,3.5,3.4390243902,3.6880315924,41
yYbd9P1KmlPSKmQxo68n_g,4.5,4.3089430894,3.7358959793,125
nq31doWpCrr1UwquTXNdmw,3,2.75,3.766723,8
BRaQrgYVR17bd_zr-wNSlQ,4,4,3.7358959793,3
4bi6m2WWnSUnQzR4xLF5BQ,4,3.8333333333,3.2524698134,8
NLMGmL27O1H-Vr-HnYQJ1Q,2.5,2.4,3.7014202283,5
ZBPw14OqNSduaWnVpNxGig,4,4,3.766723,4
xPSLlgEewbXbjsy-LdsBsg,3.5,3.6666666667,3.8008591276,3
Az69nueCy94SVKkWaNNR0Q,4.5,4.2844827586,3.9011240666,118
2q1JLqJ7IIYXONhOKJKoGA,3.5,3.2666666667,3.7358959793,15
EJUaeaUcedPJd769_nG1pA,4.5,4.4,3.5962126492,10
679pJn1KyKr2X8NcQNyMzA,4,4.08,3.7034802378,50
8mcXktLkaY1pcEMhFuSo2w,4.5,4.2692307692,4.1321998605,26
lPmKXXcXVYkug5q9hhX2Jw,2.5,2.6666666667,3.769955055,3
aWMxTWSEqBvH2KhdGPLibQ,3.5,3.4,3.9123126882,5
eHA2551HI-1EIsH7qbnujQ,2.5,2.6666666667,3.766723,3
mLoiRkgFK8oZoDavko8Z-w,2.5,2.3333333333,3.766723,3
7SeQCPtsviz0L2YMHCz3-w,2,1.875,3.766723,8
W6624iddi14DsGokORyzcA,4,4.1818181818,3.7083041493,13
5lYd_fpm7ug7_Xzu7RloPQ,1.5,1.3333333333,3.7358959793,3
SYSBZeffWbScfQsI_e4b0w,3,3,3.7358959793,3
1sdIDMz5ntCHrClzCgjgJA,3,2.75,3.8036547959,4
Gy7ERh2GhmAYMZMO48ztBg,4,3.8666666667,3.7358959793,47
7AX9fPx7s2c59ckjFojT8g,4.5,4.25,3.766723,4
eJpr6Ks8pr4bmvDVPTN-Xg,4.5,4.25,3.8036547959,77
MIoY6xh7GAYFiw2tqiXOSw,2.5,2.4,3.769955055,5
RccoyZ_masoZEON_bNpMJw,5,4.8333333333,4.476947384,6
OuGcrCgeTBrJnEGvLZ3JvQ,3.5,3.625,3.8036547959,40
QXWXLEVGeONoZHLmHuFemQ,3,2.75,3.6563817044,8
UjCf6ZuzNwzppj_RgecJFg,4,4.1111111111,3.9933692672,9
fkoiZ4YDyIe8Fdm4tNBNGg,4.5,4.4,3.9315109733,5
peEtKzZhsQrQgBcrEXyBPQ,4.5,4.5,3.766723,4
qrIObcWKK3jeC3zfmR54kg,3,2.8,3.769955055,10
zRqU9_TTVNSo9d23fL8qgQ,2.5,2.25,3.769955055,8
ff_QnODW0vqNWZPSTVQTsQ,3.5,3.7,3.7358959793,10
uppTRkP3of-awLsaGzJYvA,4.5,4.3333333333,4.6578461355,3
AoO0FJyUm01lmIJJTcPWEQ,4,4.1063829787,3.7001647148,47
JLN8NSbKZ8ETWbkR54fEhg,5,4.8,4.4770435866,5
qSSEcFlLt5W0QlwsNbtFcA,5,5,4.5272785571,6
pas-y6Ki4gcxKfq2UhJGeQ,2.5,2.5,3.6217264255,4
l5Gq-TVZhyaW8wWTPxWCSA,3,2.75,3.766723,4
iqkZLHs4pBeTTFG3NJ47Fg,3,3,3.7725631769,4
qzJC_gpC4_6HJFpz3kwtnw,4,3.8333333333,3.8327721903,6
yVH2YCImnNebBwLQBRk9Mg,3,2.75,3.766723,4
iiK8n-m2mUzItIBxGGaVIQ,4,4.1904761905,3.9705287976,21
j0KpcQkVGgB6_v_q9ZH3_Q,2,2,3.766723,3
_PqHNiYiAKzM0TYugQD2_Q,5,5,4.2842075699,4
7yj_Q15ZB46lbXavBustZQ,4,3.75,3.7246136865,5
Lklz5ClavxSzqnBrJQsJcQ,3.5,3.4,3.766723,5
_FXql6eVhbM923RdCi94SA,4,4.0205949657,3.7748079226,444
n2GvkLwD8kjrovGYimpoBg,5,5,3.766723,3
