BusinessId,Longitude,Latitute,Stars,ReviewCnt,City,State
PAtgWCLCFRQd_fjnihISOg,-112.0151722,33.5307049,4.5,30,Phoenix,AZ
TjQ5XxrQUJOXJoohYDU8jg,-111.9043028,33.4329724,3.5,5,Tempe,AZ
chFzObJSoxAbVlFfgk5JRg,-111.6875804,33.3220187,3.5,20,Gilbert,AZ
-KEU36ohRQb19mrbA65Y3Q,-112.13983297348,33.7143270569574,3.5,25,Phoenix,AZ
nOb5CUmPsVFV9PCKOpgcFw,-112.1844695,33.6106166,4.0,16,Glendale,AZ
NzmTnhKa17kZbuc-M0u41w,-111.8589415,33.2786539,4.0,17,Chandler,AZ
MVOTSYP8m-PcI3SqVJTKDg,-111.929751,33.49336,2.5,3,Scottsdale,AZ
SYSBZeffWbScfQsI_e4b0w,-112.070677,33.392663,3.0,3,Phoenix,AZ
IYWTOj970XqG2z9Xft_8SA,-111.9746066,33.678615,2.5,17,Phoenix,AZ
fmWgJUef81cuaVA9VB0khQ,-111.550932,33.412675,2.0,4,Apache Junction,AZ
UIfORCz28cEGMr_9p0eJ5g,-111.9633667,33.6753442,3.5,59,Phoenix,AZ
lRew0HDz5BO-4fwWsMJyMg,-111.8553658,33.3904462,4.5,12,Mesa,AZ
wAs-stW0HP6OXVXdpawnBQ,-112.1345446,33.5081908,3.0,5,Phoenix,AZ
r7Ge8_c5Y2TXthb4CSjzaA,-111.9797159,33.5999386,3.0,79,Phoenix,AZ
5DVYPvN0arhY7Ea0PGEtqQ,-111.6341365,33.2504097,4.5,4,Queen Creek,AZ
VIIoBwWzSkxcD7gp9-i1pw,-111.964138,33.317906,3.5,6,Chandler,AZ
cyxnQ6EocFbAENe7nRwx4Q,-112.2683946,33.5806052,4.0,7,Peoria,AZ
WDffbqRoBhTlJKceyaF2zA,-112.092945,33.711456,3.5,3,Phoenix,AZ
JqAI4UA2xXPYxvlhzG-i9A,-112.0646931,33.6402147,3.0,6,Phoenix,AZ
4zBdx_EZFaDFJ9MvqxYNeg,-112.013151,33.6283281,4.0,12,Phoenix,AZ
CC8Gn5h28utxP8i9zGorKQ,-112.074859,33.448935,4.0,12,Phoenix,AZ
jIW2XVWsuqjKOHFw9rTDhg,-111.9258172,33.4220136,3.5,7,Tempe,AZ
srJKW8K5GPCz_4lVv4MeEA,-111.8550721,33.6282799,3.5,7,Scottsdale,AZ
9dn3AMdwvD2KXnTr6AJY1g,-112.0824166,33.4401954,4.0,29,Phoenix,AZ
T8xI1f3_yHzhrquCZh07Wg,-112.0744818,33.4917397,4.0,5,Phoenix,AZ
wzQAmzQopWcfoCG8lfiE_w,-112.098958,33.683666,3.0,14,Phoenix,AZ
8Fx-K9dIZz_buBZcEvkeRw,-111.9235067,33.499735,3.0,9,Scottsdale,AZ
JgR9549t1KZJMFPgTtSCbA,-112.1175302,33.5762776,3.5,16,Phoenix,AZ
2Yn5IgbAOtc7_bT0g47bQA,-111.978866,33.40627,3.5,4,Phoenix,AZ
M42zwm3xFkG6qnZsnTtt2Q,-111.6842135,33.393062,4.0,8,Mesa,AZ
KszjzV0F4WqkKFH_-5fHmQ,-111.860187,33.750575,3.5,6,Scottsdale,AZ
PaSVgXHxbywiEqpv4kap3g,-111.9664404,33.3779808,3.5,22,Guadalupe,AZ
T2K-uBbU56bzGUuxs7ws5A,-112.0178286,33.4382789,2.0,5,Phoenix,AZ
Rr233WRnykn1j-qU9KOzCg,-111.924499511719,33.4224052429199,4.5,12,Tempe,AZ
6nseTZb6WrGWcithRThfag,-112.0588374,33.5093453,4.0,140,Phoenix,AZ
Vn8qcaX64fkl8vByCsSvIg,-111.869723796844,33.5409028386777,4.0,114,Scottsdale,AZ
OJG6XEdu2EB60r6OxLFsCg,-111.875779,33.413158,4.0,37,Mesa,AZ
1F3wLIHATM_-Ec_E4GAoiw,-111.9179241,33.5005657,4.0,3,Scottsdale,AZ
Tk2dSL0TwQeI_zNJmb442A,-112.047259,33.495035,3.5,80,Phoenix,AZ
pewOpUOt-McRdCjpI8n6mA,-111.886203,33.569728,1.5,4,Scottsdale,AZ
k8JnZBspVOI8kLcQek-Chw,-111.9958183,33.4950535,4.0,130,Phoenix,AZ
ar90fbRbQtiyZLtwjwwXUg,-112.015207,33.509554,4.0,81,Phoenix,AZ
JMZfcwARQ68n7GGsqmtdaA,-112.097523,33.538913,3.5,34,Phoenix,AZ
08In-bFs8JOmSTDlQ0BfFw,-111.9813995,33.3307646,3.5,3,Phoenix,AZ
R8VwdLyvsp9iybNqRvm94g,-111.9955012,33.5024095,4.0,421,Phoenix,AZ
GTAXUJzlJtkXk027kdts5w,-112.003387451172,33.4936561584473,5.0,7,Phoenix,AZ
MsaOqCJY2EkaMqlDNKYKxw,-111.927222,33.499705,3.0,6,Scottsdale,AZ
2VU7F1oqCxpVPVlvpwvacw,-111.998367,33.435146,4.0,48,Phoenix,AZ
2HUkoi6pLuKCkmu7v962Iw,-111.8430931,33.2475188,3.0,10,Chandler,AZ
kMxYp2GZL5ic6b05gPP57Q,-111.996914148331,33.4341094982183,2.0,12,Phoenix,AZ
sjO66SM-zICJr5VyumMuqA,-112.1528921,33.5674705,4.5,36,Glendale,AZ
OY576QqMcpLD8yGq8lVR5Q,-112.1849193,33.6108882,3.5,8,Glendale,AZ
GoWTsb8sGyJ026a3cbw03Q,-112.0973086,33.391906,4.0,14,Phoenix,AZ
7Fk9LIRvalyMkeHNea3u2g,-111.722755,33.378138,4.0,3,Gilbert,AZ
NleiJA9dpfKjhxe0cCD1MA,-112.3407907,33.4680145,2.5,6,Avondale,AZ
corPOxxIBRJ7DSpryYvorw,-111.966112,33.683479,4.0,106,Phoenix,AZ
Mysd5IypHqTFkmHlbQeOyA,-112.030368,33.6764719,3.5,19,Phoenix,AZ
ogMsiOU3QA2671pFUvexUA,-111.978579,33.677854,4.0,25,Phoenix,AZ
ChmqODwuYP1ewjmWXtxtsg,-111.9778065,33.6128816,3.5,75,Phoenix,AZ
4ieuLil-D58FBU1DVd_xGA,-112.4268472,33.4377111,4.0,46,Goodyear,AZ
gw1G9caRnvpTA7N079eFCA,-111.927951,33.498028,4.5,7,Scottsdale,AZ
qjmCVYkwP-HDa35jwYucbQ,-112.0272041,33.5102068,4.0,434,Phoenix,AZ
UI5ghIUeHYxzwSfaDVUXOA,-112.073765,33.51315,4.0,125,Phoenix,AZ
PIw0KFrq5juMyEKfsbmezg,-112.17432641493,33.378038472119,2.0,7,Laveen,AZ
ayTBDjx-S7TH4maWKBiAFw,-112.0569366,33.4368038,4.5,11,Phoenix,AZ
ous0x-3S_tJQOyel229Jgw,-111.886203,33.569728,4.0,21,Scottsdale,AZ
Qb0n61e_lsMmFuwwktjmjw,-111.9953159,33.4485548,3.5,12,Phoenix,AZ
X0BsBdPGAyo9gLPIRJ9PFw,-112.0476685,33.4579565,4.0,9,Phoenix,AZ
XmDiFI8SuougNUi02ZCdwA,-111.986396,33.4778329,3.0,31,Phoenix,AZ
liyAhk8vzzgXyTHuF0qhxQ,-111.72055,33.451723,2.5,3,Mesa,AZ
6i1XD3mWfxUxkOf7pO1WXA,-111.9798699,33.3055166,2.5,6,Phoenix,AZ
XGl6nL5I21Lm8XmkfnNvsw,-111.892395,33.5824859,4.0,11,Scottsdale,AZ
4ajdHuLC3fyU8rk_br0Abg,-111.9790116,33.3054275,3.0,4,Phoenix,AZ
8UhKnPs2Jvz7vjzqYCTcWg,-112.101774,33.378959,2.5,3,Phoenix,AZ
vnRwp-LUrxMdJC9je4q9Fw,-111.8904642,33.6722465,3.0,27,Scottsdale,AZ
u-nMW__EKMYH_PVqacYc3Q,-112.135621,33.653685,4.0,79,Glendale,AZ
9cmq0_NV08ejfNsSgr2c-Q,-112.186721,33.581473,4.5,17,Glendale,AZ
_HTE4pOKeJC7kcxiCF9vTA,-111.9259092,33.4787939,4.0,144,Scottsdale,AZ
SX0pCDRvuTEoXobTovJEIQ,-111.9349687,33.4222436,3.5,12,Tempe,AZ
EMGkbiCMfMTflQux-_JY7Q,-111.899636,33.554825,4.0,89,Scottsdale,AZ
vN4mFODLd-gLmDg261wsyw,-111.7163108,33.6005624,3.5,28,Fountain Hills,AZ
Bui7TEFaPwuZtW5QQg2oFQ,-112.098425,33.566342,3.5,21,Phoenix,AZ
4IAzFJ159GEaIGX1-y6Bmw,-111.881625,33.581867,2.5,3,Scottsdale,AZ
vjHkbRBdUwG8aHDXllz37A,-111.6700435,33.3075024,3.5,8,Mesa,AZ
QWrMFSrUBn7nAKnuEu-UHw,-111.9085573,33.5373086,4.0,3,Scottsdale,AZ
f7bGGG2dO0utA2Xcp4jsWg,-111.8747445,33.3260297,3.0,3,Chandler,AZ
-Rj4yXguyZ06ZMPMmoR9tg,-111.8608449,33.2617311,3.5,25,Chandler,AZ
QGcuLP2PeH80qe-I_EnYIg,-112.0373761,33.2988934,4.0,5,Phoenix,AZ
7xDt8CLZt66PkYYDqHka9w,-111.97048,33.319011,3.5,3,Chandler,AZ
byFWmwlVSmUj-AmM6NZYvw,-111.9746066,33.678615,4.0,37,Phoenix,AZ
Pl1qDTX90DSLHo-ZAlAh9w,-111.9264432,33.4726716,3.5,4,Scottsdale,AZ
OSL98Keoc2FSNx4a3ge5Uw,-111.938030184884,33.3779965056747,4.0,90,Tempe,AZ
cuxqnMMmbBV0iE2KJJy60Q,-112.013151,33.6283281,3.0,4,Phoenix,AZ
EoXng9fWfbN49OvLpnhH8Q,-111.9953366,33.4949064,4.0,3,Phoenix,AZ
W7UtoDde1ekOmsEeMl8XCw,-112.1374083,33.6396118,4.5,15,Glendale,AZ
Kp7FuOK-vb1ufpCsTU14eQ,-111.9223493,33.3782996,3.5,18,Tempe,AZ
IfVtLuSVr9hStyGoL1UXDA,-111.881625,33.581867,3.5,5,Scottsdale,AZ
0m0KmAYGvC34MfwJIEgCEA,-111.963499,33.351139,3.5,30,Tempe,AZ
r3r_bAfa6pZKIhQB82FizQ,-112.072167,33.455863,3.5,113,Phoenix,AZ
_sppJb0durssEnD1fs94mw,-111.9436496,33.6255226,2.5,4,Scottsdale,AZ
QMsUey4Xi1VfHkwbI8YxdQ,-112.081705,33.655105,4.0,32,Phoenix,AZ
hLAWdi804nVfTLF7T0rB1Q,-112.01265,33.493831,4.0,13,Phoenix,AZ
YF6Z8PhNWN0ZR33hfvZRjg,-111.88557,33.306806,3.5,64,Chandler,AZ
ggjdeyeuUVcNmBkoEXA13g,-111.9351219,33.4833651,5.0,9,Scottsdale,AZ
VTyfRdPJS3AVZOWDXIAhyQ,-111.8261082,33.4349623,4.0,6,Mesa,AZ
jvvh4Q00Hq2XyIcfmAAT2A,-111.9284569,33.503323,3.5,52,Scottsdale,AZ
Our6bzte5W1wlIeOu9luug,-111.977793,33.3338729,4.0,56,Ahwatukee,AZ
g--Qvh7JzgsX6B1gdEJ1SA,-111.923117,33.497888,3.0,8,Scottsdale,AZ
Lvf3N3cfLAmOc5y8Eg8KDg,-111.84303,33.351089,4.0,83,Chandler,AZ
BBt7Mx9CbhTxJo88QGuErw,-111.97627,33.393199,3.0,6,Tempe,AZ
IDQbSGU2k1MaLkv-sFN-OQ,-112.1383751,33.5095996,2.5,3,Phoenix,AZ
-sHaV6At__T1RJQXiR6d0g,-112.0696,33.4492,3.0,29,Phoenix,AZ
Lsgq7g1PKY3fVkuwixbNCA,-112.1861359,33.653193,4.5,3,Glendale,AZ
9DsXB8T3UwBYiLPiLJJuNQ,-111.92405,33.581864,3.5,31,Scottsdale,AZ
jsjip-f_chgWf9ZnbowKtg,-111.8473856,33.7336667,3.5,8,Scottsdale,AZ
bxpzP73A7gauvxFEyd_8xA,-112.0301948,33.487386,3.5,23,Phoenix,AZ
cB1Eq1C0gUgeXLyZu9o22w,-111.9502941,33.4217017,4.5,6,Tempe,AZ
tfxveeZkRB1N5o23jLrSxg,-111.9579644,33.3492045,1.0,3,Tempe,AZ
9TJIYL_2C-JYmm9Ye6J66w,-111.7872721,33.3939166,2.0,8,Mesa,AZ
jgbEZzERVI4yvAAtXWW93A,-112.1839297,33.5384203,4.0,157,Glendale,AZ
yqTromUJgF6Ll7VVo4iF0A,-112.3531229,33.6389181,3.5,33,Surprise,AZ
NZ4V7rl7nevZPOdySgg-iw,-112.0505478,33.0241115,3.0,15,Maricopa,AZ
4tncsL-je3tcBhg-uppJVQ,-112.4015838,33.6650405,3.0,6,Surprise,AZ
QxHM7gQ7RcRHjnmr63xQnQ,-111.9770187,33.5834449,3.5,16,Phoenix,AZ
dG7KLQ1a584wI5jSADIPIg,-112.004102,33.316873,4.0,53,Phoenix,AZ
Pfb6VOIiroqDWOebfgWGPQ,-112.0476585,33.5229858,4.0,134,Phoenix,AZ
FL-bc_ZtCGyg8SJsofOfvA,-111.897967,33.3022462,4.5,4,Chandler,AZ
UShkaXp-fKmQQX1KicEA0w,-112.261226,33.531725,3.0,7,Glendale,AZ
TpQMR-JFE5V0UPzTjjuwFQ,-111.908547,33.5376434,4.0,53,Scottsdale,AZ
fRCZktDIBu9-uJ1wOYB3bA,-111.973588345289,33.2815753506694,3.5,27,Chandler,AZ
KwoHV8oqC_aFHoZpbOM9XA,-112.238107,33.6290819,3.5,3,Peoria,AZ
4aHi_FH2eP9c25Smb35AZg,-112.0962274,33.5097112,3.0,14,Phoenix,AZ
ifbMLSdB-VWs0wEN6UzBcQ,-112.358844,33.459292,4.5,3,Goodyear,AZ
W-Juya_a9cMGUHkUbtQzLQ,-111.8729754,33.3933862,3.5,10,Mesa,AZ
OlppG0j7Kdc4f93CdHeDtA,-111.912521362305,33.3348350524902,3.5,8,Tempe,AZ
cdacUBBL2tDbDnB1EfhpQw,-111.9241443,33.4949678,3.5,68,Scottsdale,AZ
HS6K-7G7rkqv4lN3a_pk9A,-111.976648,33.797531,2.5,4,Cave Creek,AZ
oLYOGtdW5RxvaBiSdv3WCw,-111.9342704,33.4177013,3.0,8,Tempe,AZ
0HDkCZtCvua-Wahio1-pBw,-112.031235,33.623899,4.0,6,Phoenix,AZ
YnuW1Wy-c5tb0LOJV1iGHA,-111.8978162,33.6182525,3.0,4,Scottsdale,AZ
bzDs0u8I-z231QVdIQWkrA,-112.0657374,33.5708131,4.0,268,Phoenix,AZ
ZgvRm5mAyHJs-yWH6pYHww,-112.1864708,33.6391125,4.0,7,Glendale,AZ
JzoFgoeHRShw6BcMZVBA4w,-112.0095457,33.4356207,2.5,15,Phoenix,AZ
cOUS79i4vltKIc_hy4OZBg,-112.038676,33.455036,4.0,67,Phoenix,AZ
9LE-Kan0uUHR7xCHi2j-lQ,-112.200577,33.711694,2.5,4,Glendale,AZ
QSdTpJxyMZcZgne-4On7vA,-112.2245556,33.6397913,2.0,3,Glendale,AZ
0hYTkJtgQGu-ysCZnmFZDQ,-111.8934231,33.3795165,4.0,28,Tempe,AZ
N_xmefo_3IIGa7ovAwH78Q,-112.034357,33.4950021,2.5,7,Phoenix,AZ
lHKS896yFkmAuWyFnbNP3A,-112.0650259,33.5075701,4.5,10,Phoenix,AZ
Fd0mINs0v_cma-ORPDBQSQ,-111.9746066,33.678615,3.0,14,Pheonix,AZ
JUe_TAe9T9MZXutb5fblDg,-112.077889,33.4802381,2.5,7,Phoenix,AZ
p_Bbe2f1dfZ0iCgdtNieVg,-112.0329027,33.3779323,2.0,6,Phoenix,AZ
NB3Oli21be-k4r_iy4oC0Q,-111.773654,33.293754,3.5,3,Gilbert,AZ
IGrp61aiyR-PtL581brrcg,-111.9102055,33.4862787,4.0,35,Scottsdale,AZ
FFHzFdyWgM-OdMghuXMPEQ,-111.833114,33.4154709,4.0,59,Mesa,AZ
pfTwzep_4hRTX_jXoi38cw,-112.063756,33.495024,3.5,122,Phoenix,AZ
WVs0Q355wHQ4d1KZOHReZA,-111.9315649,33.502612,4.5,5,Scottsdale,AZ
V23hvRIXCoCq3CNhgTweTQ,-111.71103,32.879177,3.5,3,Casa Grande,AZ
PmPOuRvuN3CoNOi1nBj_TQ,-112.1164668,33.5879473,4.0,271,Phoenix,AZ
hyff2JyqQgf85MaJZslHCg,-111.9409053,33.4245625,3.5,108,Tempe,AZ
ZRJwVLyzEJq1VAihDhYiow,-111.9787576,33.3056067,4.0,102,Phoenix,AZ
dbh72sNyNeHUgJqQye9Vbg,-111.8729639,33.3940717,3.5,22,Mesa,AZ
ORPFMdzXiIhxATWTJc2-4w,-112.392714,33.458423,4.0,4,Goodyear,AZ
pfloinlyhv4tbxXEJ9D_yA,-112.2296324,33.6382731,2.0,7,Glendale,AZ
_Nx8hwTmjR_x62Byjav0Ew,-112.0733807,33.3912528,2.5,6,Phoenix,AZ
m7oHviLGHLSNKygL_W5BYg,-111.84107,33.313923,3.0,3,Chandler,AZ
GkIWg8VevATtSorTZ5noTA,-111.927127,33.494651,3.0,8,Scottsdale,AZ
0ylC0tsPUY3yaoXRaCDL3Q,-111.977504,33.332316,4.5,14,Phoenix,AZ
LMG0zsAkUSscIvmV9vvm3A,-111.925123,33.581877,4.0,163,Scottsdale,AZ
JRhbdbjWYsK0s3q2waoULw,-112.031371,33.378269,3.0,5,Phoenix,AZ
ZqRTX6qLmimh_dT07SqqXw,-111.635793,33.363033,3.0,4,Mesa,AZ
6YWp7frmHKuPLYSlPyUdsw,-111.9242144,33.6259241,3.0,59,Scottsdale,AZ
e8Eke5v8pXw-PuRCu2uPjg,-111.865693,33.538873,5.0,26,Scottsdale,AZ
LEWwr5Qu2NKKv4t2BvtA6A,-111.955643,33.442375,3.0,6,Tempe,AZ
YJoph5UiUZ3BEb49vyFAuQ,-112.0487368,33.5237453,3.5,104,Phoenix,AZ
DRekXCjdmPESqDpwaQ0x2w,-112.1533049,33.4949556,4.0,7,Phoenix,AZ
MIoY6xh7GAYFiw2tqiXOSw,-112.047367,33.069503,2.5,5,Maricopa,AZ
awJTMRbRbrLRZirPe2DXJA,-112.1341976,33.5963198,3.0,3,Phoenix,AZ
n6Hau_a7miaQtlb6gC2boQ,-112.184263,33.612363,4.5,16,Glendale,AZ
GQOUcI_eUFjuczwwT7okOA,-111.9270661,33.527824,4.0,5,Paradise Valley,AZ
UVEnZjATEGkKLFdzV_dTvA,-111.8390112,33.5874955,4.5,44,Scottsdale,AZ
B6sT5YGBYB9KfhkiZtzQ4A,-111.8588719,33.2181007,4.0,18,Sun Lakes,AZ
jtzhY-P4H6WSYpv5rWhxtw,-112.0649208,33.4719589,3.5,171,Phoenix,AZ
FRiT2RI6Y1nds1jjZqvnXQ,-111.999092102051,33.4348794896361,4.0,29,Phoenix,AZ
9Qt1pt0pk2VWz0chdGk-jw,-111.8764361,33.3369531,4.0,99,Chandler,AZ
2nGw5zkzvO5c2eH5P4C_kg,-111.9086211,33.4671079,3.0,9,Scottsdale,AZ
cHxDyQWXyFDhfEYJbmS1LA,-112.248344421387,33.650636715519,3.5,3,Peoria,AZ
2JZv-P1lDKOPKvefQlYDEQ,-111.9021,33.5706,3.5,78,Scottsdale,AZ
4sW8Z6NLXLRkruSKSKUEUw,-112.078017,33.465462,3.5,93,Phoenix,AZ
WO8I1ab_MLQ-4M1wIEzTag,-112.079081,33.49112,4.5,15,Phoenix,AZ
xs1LHeJy78u-7taSEnQ2Yw,-112.0704276,33.4564268,3.5,156,Phoenix,AZ
ZgT_GjPHjwzk7l04xU-u_A,-112.778692,33.937183,4.0,6,Wickenburg,AZ
Q1cSwGiy-RU9XXf9T7HqRw,-112.3594533,33.6415158,3.0,15,Surprise,AZ
ksD6Pv6wOocscrEMqfnYbA,-112.073396,33.506856,4.0,17,Phoenix,AZ
a4o4Y8GXH7wRKXOkPP_6TA,-111.894447,33.58256,3.0,15,Scottsdale,AZ
_SbBztPWznTFKG8l-fMJEQ,-111.8416355,33.3215016,3.5,4,Chandler,AZ
KwWKimlUB64oJBtYJF7Bow,-111.7405054,33.3790929,2.5,3,Gilbert,AZ
EreqxAEKm62XtDMRYXglDw,-111.7200794,32.8800213,3.0,8,Casa Grande,AZ
azLb_kP6VHKSF0dMTfc3rA,-111.983383,33.641426,3.5,33,Phoenix,AZ
jpgO5Mys3v6LtGk-diudtw,-111.6892126,33.3936711,5.0,3,Mesa,AZ
OJY042R1yQn6r6wqYA_xKw,-111.925947,33.422274,5.0,3,Tempe,AZ
Xi1AxyoKZ37PGzorOh9Ing,-111.9918702,33.2664769,3.5,16,Chandler,AZ
D_dR8uUXQ_8xuUDkmnisCQ,-111.670638696847,33.4908904484577,3.5,5,Mesa,AZ
GjvIDOEhdQB1oPrFeSpxBw,-111.9299045,33.6530291,3.5,57,Phoenix,AZ
cTyBfWfmgL3vgRetyfmtyA,-112.0475,33.641478,2.5,10,Phoenix,AZ
MhH1kl9faN3RvIO4ptumTg,-112.111108853248,33.7112906335341,3.5,45,Phoenix,AZ
e0vubCKi8KD8zC2C6FdbuQ,-111.9746066,33.678615,4.0,29,Phoenix,AZ
OaTFqMIAHUhJckgvbP9IXA,-112.170744,33.6105645,3.5,4,Glendale,AZ
faSdsW2s_SaVN0KTy-R2MQ,-111.9260148,33.4983942,3.5,8,Scottsdale,AZ
ihMUU9D2mcgrp7fi8lmqJg,-112.122882,33.667746,4.5,22,Phoenix,AZ
7aS0iFpab3XHFQrRGMOKXw,-112.113011,33.713107,4.0,36,Phoenix,AZ
12Abu2ipAXn5RfXe9y_pdQ,-111.8904749,33.6729823,3.5,14,Scottsdale,AZ
_ql42UadWUh9SgU09_c2mQ,-111.925924,33.5671501,3.5,26,Paradise Valley,AZ
1-40wS09HcJnJIKRVWRL6g,-112.0044235,33.4667116,3.0,3,Phoenix,AZ
q34vLVEbHPzS0ZUC8XGsVw,-112.203559,33.682848,2.0,5,Glendale,AZ
JN2qXIuDXnV2d8WnSqd28A,-112.0701553,33.5093547,3.5,34,Phoenix,AZ
6P2DqisDHtmD4Lvs2sMP-A,-111.971852,33.373465,3.0,12,Phoenix,AZ
Us49chcQrPwU9Em67mQk1g,-111.977873,33.394393,4.0,24,Tempe,AZ
kGEW4XXJQ2FS94gZv_N7VA,-112.0740194,33.4495566,3.5,33,Phoenix,AZ
H5WQysdde3MCpVJoGzc_cQ,-112.047375,33.447551,4.5,3,Phoenix,AZ
CUISGDqI5ZRIGXH9EgpFMw,-111.7893255,33.2814031,2.5,6,Gilbert,AZ
oHoY4vX_wqnXHGLDhviveA,-111.8408778,33.2467202,4.0,3,Chandler,AZ
DjdA1xbHki_lopCSxf-Egg,-111.8457878,33.732058,4.0,81,Scottsdale,AZ
RmsLprV97Sj0BJgbH5TWOQ,-112.1866243,33.6699443,3.5,5,Glendale,AZ
CmdE8ilxBCqzrtg8DpyO4g,-112.047294616699,33.3932914733887,2.5,4,Phoenix,AZ
iq8BbCBog6NJH7rHEqb_ZA,-111.963802423372,33.5372522393252,4.0,5,Phoenix,AZ
-98noPZy1sH6NndWmdtuDw,-112.0739,33.4499,2.5,5,Phoenix,AZ
s5BD7v8zO-YCjm9xnOLo8g,-111.822674,33.322668,3.0,25,Chandler,AZ
e_riFHMoJ1Yguvr0KtOkDQ,-112.235818,33.653303,4.0,20,Glendale,AZ
Xy2ZggzKRL1iAgfpLim2jA,-112.393776,33.6266793,4.5,11,Surprise,AZ
0AkoILvIy27Ss3UYxUGiHg,-112.120513916016,33.5803604125977,4.5,3,Phoenix,AZ
MRntQraGJZMWtfAhPv_JZA,-111.841859,33.21804,2.0,3,Sun Lakes,AZ
QAqD40DAbYXBcw1oX3AJyw,-112.026154,33.439648,3.5,5,Phoenix,AZ
VXg0O0vuuOgNTqTGp9j7gg,-111.7566559,32.9533541,4.5,6,Casa Grande,AZ
AIN4FSq5ZM4Il5BzXzMNXg,-111.86769035699,33.434845147585,3.5,57,Mesa,AZ
23g7ZqhFgmvJzYcYX27ZGA,-111.791063,33.278582,3.5,16,Chandler,AZ
57-dgZzOnLox6eudArRKgw,-111.9253313,33.5250892,4.0,18,Scottsdale,AZ
1xGhmD8-UjoRbGcBqkc6cA,-111.386046,33.034868,4.0,15,Florence,AZ
nMHhuYan8e3cONo3PornJA,-112.0656645,33.4495394,4.5,189,Phoenix,AZ
w9KHEhv4NzomT7n46ke-jA,-111.938989,33.4258229,3.0,5,Tempe,AZ
BRnnFoWl3iFydC5TwuGwgw,-111.893419,33.379567,4.0,20,Tempe,AZ
nRO4tRwimU12hg7Cnz__iA,-111.9778065,33.6128816,4.5,81,Phoenix,AZ
Yi2_WbqDjeUrZn7WhdFA8w,-111.8619499,33.5747394,5.0,8,Scottsdale,AZ
ePwLfpvB6QkBOtKIyPycPw,-111.8383056,33.4512855,4.0,18,Mesa,AZ
JsanjIgKkl_b6kc4qWC55Q,-111.924806,33.42135,4.0,68,Tempe,AZ
-XoFkjdXb5ZIXwoZdjJtoQ,-111.9265062,33.4727577,3.5,4,Scottsdale,AZ
XvQDPOu2oTdNPx8kiiTYow,-112.063942,33.53876,1.0,3,Phoenix,AZ
38nEHav_0tMMCMZXTisfCg,-112.7246164,33.971943,3.0,3,Wickenburg,AZ
-vF04fhPCoSdqgIhAZm0wQ,-112.1553012,33.5831442,3.0,17,Glendale,AZ
kw-LLNv9p58DM7_lgIubVQ,-112.186786,33.6667001,4.0,13,Glendale,AZ
MORHJ6sMdwkT8DXArbpSXA,-111.934992671013,33.4827129922118,4.5,13,Scottsdale,AZ
732Z5HGLEEBjAgXxfnuXlQ,-111.9257587,33.5828014,3.5,37,Scottsdale,AZ
6GjP-FRibXc-I4YrsIYxew,-111.889625787735,33.6294318516418,4.0,4,Scottsdale,AZ
HTbYWrIon90idfmAdlMmEQ,-111.9275055,33.5824636,3.5,3,Scottsdale,AZ
ptIRdaZlXxuVJTiJDFJCIw,-112.0715171,33.4484009,2.5,36,Phoenix,AZ
7pj0w2wN4LWhvTCPz78h1Q,-111.98091,33.425077,3.5,3,Phoenix,AZ
Agz-gMJfjCsK5tdKC6FBYQ,-112.18729,33.654517,3.5,39,Glendale,AZ
m14pIWedGiHi9_aWAIXEew,-111.969566345215,33.640347560124,4.0,22,Phoenix,AZ
m6mWau12NsXYvwlwAJIUxw,-112.1674092,33.5674956,4.5,4,Glendale,AZ
v11wtoKy5sKLAdi8355MKA,-111.899780273438,33.3051490783691,3.5,10,Chandler,AZ
a1aFceRgC03yy3ENdynDnA,-111.5998386,33.3935197,4.0,8,Mesa,AZ
MLVKDbuI2xaOJQ4-NZj2MQ,-111.928258,33.498915,4.0,102,Scottsdale,AZ
mpdl2_v3MDJVzTaxvlEGTA,-112.0720214,33.455572,4.0,47,Phoenix,AZ
Cota2ttLUjoKhFU6ukYqSA,-111.875779,33.413158,3.5,61,Mesa,AZ
MpohnCC0uQNj7DZWaBFSgQ,-112.0745395,33.4474542,3.5,26,Phoenix,AZ
dPP8HsGEH3A-7F75zHPwUg,-111.924828,33.5394472,3.5,9,Paradise Valley,AZ
SDs4eWoV-cpJystzTAH0qg,-112.380047,33.492737,3.0,9,Goodyear,AZ
ssSeK9MYRCUjoabppekwoA,-112.074211,33.449711,3.5,34,Phoenix,AZ
UnpufJ2XBZd27f8X-Zz7eA,-112.000808,33.400284,4.0,10,Phoenix,AZ
i213sY5rhkfCO8cD-FPr1A,-111.9746066,33.678615,3.5,79,Phoenix,AZ
bzXDUQ-5Odzx5WZNoSoANg,-112.184993,33.65316,4.0,40,Glendale,AZ
UtUXhKh7vOVvWJF48IzJvQ,-111.926204898515,33.6234604140552,3.5,55,Scottsdale,AZ
OL9p2tme85Sd3d8mCiSOxw,-112.011827,33.436293,2.0,25,Phoenix,AZ
fWPg3tjv0hZ_yKR670UtSQ,-111.8915244,33.6396856,4.0,10,Scottsdale,AZ
RIyF7kWeceEtcPpGG8oNJw,-111.793222,33.280892,3.5,3,Chandler,AZ
vwDE7dw6ee3JeAU0uMmGlA,-112.0684448,33.6373522,3.0,6,Phoenix,AZ
