City,Street,AvgStars,BusinessCnt,TotalReviewCnt,MRSE
Mesa,ValVistaDrive,3.775,7,80,0.42500000000000004
Gilbert,MotorplexLoop,4.0,1,12,0.0
Chandler,McQueenRd,3.774193548387097,4,31,1.0226366118804748
Peoria,BellRoad,3.175438596491228,6,57,0.42396652538928326
Avondale,ElMirageRd,5.0,1,4,0.0
Surprise,LitchfieldDrive,3.0,1,15,0.0
Surprise,CatherineCt,5.0,1,4,0.0
Peoria,WashingtonSt,2.0,1,4,0.0
Chandler,SouthgateDr,5.0,1,3,0.0
Glendale,CardinalsDr,4.0,1,80,0.0
Phoenix,7thSt.,3.8846153846153846,3,13,0.39970403251589476
Phoenix,GreenwayPkwySte103,1.0,1,3,0.0
Fountain Hills,ElLagoBlvd,4.0,1,6,0.0
Phoenix,BethanyHomeRoad,3.823529411764706,5,17,1.2595654767861093
Rio Verde,ElCirculoDr,3.0,1,5,0.0
Queen Creek,PowerRd.,3.0,1,4,0.0
Phoenix,6thAve,3.5,1,4,0.0
Phoenix,DunlapAve,3.6769911504424777,26,339,0.7533221035268369
Scottsdale,ThompsonPeakParkway,3.6338028169014085,4,142,0.4064423670565655
Scottsdale,GreenwayHaydenLp,3.126984126984127,2,63,0.48769179351546715
Phoenix,BellRoad,Ste.,4.5,1,6,0.0
Apache Junction,ScenicSt,4.0,1,4,0.0
Mesa,SouthernAvenue,3.015873015873016,13,63,0.8817742484019777
Sun City,GrandAve,3.1666666666666665,2,15,1.1785113019775793
Mesa,StapleyDr.,4.0,1,51,0.0
Phoenix,31stAve,3.6923076923076925,3,13,0.7477777728932147
Peoria,78thAve,5.0,1,3,0.0
Glendale,CactusRd,3.0217391304347827,5,23,1.137104072228002
Phoenix,21stSt,3.8333333333333335,2,9,0.23570226039551584
Phoenix,PointePkwy,4.5,1,4,0.0
Mesa,Vineyard,4.5,2,11,0.0
Phoenix,4thStr,5.0,1,3,0.0
Gilbert,BaselineRd,Ste15,4.5,1,3,0.0
Sun City,ThunderbirdBoulevard,3.6,2,10,0.4898979485566356
Chandler,RayRoad,3.3152173913043477,15,92,0.6745263688739218
Tempe,McClintockDr,3.9191118160190324,51,1261,0.6320475175334959
Phoenix,MissionLn,3.0,1,4,0.0
Phoenix,50thSt,2.9245283018867925,5,53,0.8489517754993693
Phoenix,LibertyLn,4.0,1,8,0.0
Chandler,HighlandStreet,5.0,1,6,0.0
Chandler,PecosRd,Ste23,3.5,1,3,0.0
Scottsdale,GreenwayPkwyOfc,2.0,1,3,0.0
Scottsdale,BeckerLn,4.487804878048781,6,123,0.49985125687607795
Scottsdale,NScottsdaleRd,4.0,1,4,0.0
Scottsdale,SanAlbertoDr,4.5,1,4,0.0
Gilbert,WilliamDillardDr,5.0,1,11,0.0
Florence,PriceStationRd,4.0,1,5,0.0
Scottsdale,1stSt,3.7629107981220655,8,213,0.6455953881407185
Peoria,CarefreeHwy,4.15,2,10,0.22912878474779202
Phoenix,IlliniSt,4.0,1,5,0.0
Phoenix,83rdWay,2.0,1,4,0.0
Phoenix,ParadiseLn,5.0,1,8,0.0
Gilbert,HigleyRoad,3.5,2,6,0.5
Gilbert,WarnerRoad,3.6842105263157894,4,19,0.4042708288351899
Sun City,PeoriaAve,4.0,1,3,0.0
Mesa,CtrSt,4.5,1,24,0.0
Mesa,JuniperAve,5.0,1,3,0.0
Chandler,WallSt,4.357142857142857,2,7,0.7423074889580903
Chandler,ChandlerBlvdSte2146,4.5,1,3,0.0
Phoenix,CampbellAve,4.477310924369748,6,595,0.2205558199472209
Buckeye,MainSt,3.4722222222222223,2,54,0.7163220532348682
Phoenix,OakSt,3.909090909090909,2,55,0.28747978728803447
Mesa,CountryClubRd,4.0,1,10,0.0
Glendale,NorthernAve.,3.5,1,3,0.0
Scottsdale,RaintreeDr,3.6206896551724137,12,87,0.8198875632242303
Phoenix,45thSt,5.0,1,3,0.0
Scottsdale,ThomasRdSteB,3.5,1,5,0.0
Phoenix,MetroParkwayE.,3.0,1,25,0.0
Queen Creek,ScotlandCt,5.0,1,6,0.0
Phoenix,BellRdSte1,3.5,1,3,0.0
Casa Grande,PinalAve,3.6578947368421053,5,38,0.36464227527765836
Phoenix,BellRdSte2,3.5555555555555554,2,9,0.4969039949999533
Scottsdale,HaydenRd,SteC111,3.5,1,113,0.0
Scottsdale,BahiaDrive,4.2727272727272725,2,11,0.2489647988659846
Phoenix,40thAve,4.5,1,4,0.0
Gilbert,PecosRd,4.5,1,5,0.0
Phoenix,TelewaTrl,5.0,1,3,0.0
Scottsdale,90thPl,4.0,1,5,0.0
Chandler,AlamoDr,2.0,1,4,0.0
Gilbert,CooperRd,3.6,11,90,0.7571877794400365
Scottsdale,HighSt,4.0,1,4,0.0
Phoenix,HighlandAveSte425,2.5,1,3,0.0
Phoenix,24thAve,5.0,1,4,0.0
Scottsdale,74thSt,4.5,1,53,0.0
Tempe,PerryLn,5.0,1,3,0.0
Buckeye,YumaRd,3.0,1,3,0.0
Scottsdale,71stPlace,5.0,1,7,0.0
Tempe,PlayaDelNorteDrive,4.0,1,38,0.0
Phoenix,IronwoodDr,5.0,1,3,0.0
Carefree,ndialCir,3.0,1,7,0.0
Glendale,39thDrive,5.0,1,4,0.0
Peoria,PeoriaAvenue,2.5,1,3,0.0
Phoenix,CentralAveLbby,4.0,1,3,0.0
Gilbert,GilbertRdSte105,4.0,1,5,0.0
Scottsdale,71stWay,4.309523809523809,4,21,0.5450249115361714
Apache Junction,TomahawkRd,5.0,1,4,0.0
Scottsdale,GraniteReefRd,4.602409638554217,3,83,0.2017847496920991
Phoenix,CarefreeHwy,3.206611570247934,19,121,0.7569769734797261
Phoenix,IndianSchoolRd,Ste113,4.5,1,22,0.0
Scottsdale,ScottsdaleRd,Ste110,3.0,1,4,0.0
Tempe,NormalAve,4.5,1,6,0.0
Mesa,MacDonald,4.337837837837838,3,37,0.3299069085333433
Scottsdale,PrincessDrive,2.3461538461538463,2,13,0.23076923076923078
Chandler,EucalyptusPl,5.0,1,6,0.0
Peoria,75thAve,3.2941176470588234,3,51,0.6655122646461623
Peoria,NorthernAveSte1320,4.0,1,5,0.0
Gold Canyon,Hwy60,3.6818181818181817,2,11,0.24052284646041733
Phoenix,WhisperingWindDrive,4.5,1,4,0.0
Glendale,PeoriaAve,3.491869918699187,15,123,0.7677009809079218
Chandler,AlmaSchoolRd#22,4.5,1,3,0.0
Casa Grande,ViaDelCieloRoad,2.5,1,3,0.0
Sun City West,MissionDr,4.5,1,5,0.0
Scottsdale,PinnaclePeakRdSteF2,5.0,1,3,0.0
Glendale,PalmaireAve,4.274193548387097,2,31,0.24882659065389537
Goodyear,PebbleCreekPkwy,3.782608695652174,8,69,0.6397364769374853
Tempe,AllAmericaWay,4.0,1,20,0.0
Phoenix,55thSt,4.0,1,4,0.0
Scottsdale,CamelbackRd,#1153,3.5,1,6,0.0
Mesa,UseryPassRoad,4.0,1,5,0.0
Phoenix,DeerValleyRoad,3.257575757575758,6,33,0.24988518943137336
Phoenix,CottonGinLoop,1.5,1,5,0.0
Florence,PinalPkwy,4.0,1,15,0.0
Gilbert,ElliotRd,4.069444444444445,7,72,0.41083887382636225
Chandler,ArizonaAve,Ste1,2.5,1,5,0.0
Phoenix,75thAve,3.864485981308411,8,107,0.4300081147785922
Tempe,BroadwayRoad,3.263888888888889,8,36,0.9390162635491872
Mesa,5thSt,5.0,1,3,0.0
Scottsdale,SheaBlvd,3.8710537105371055,92,2439,0.5546021966609693
Tolleson,McDowellRd,2.485294117647059,2,34,0.7017341347317735
Phoenix,3rdAve,4.034682080924855,4,173,0.29240785826454885
Peoria,84thAve,4.0,1,30,0.0
Waddell,WhiteTankMountainRd,4.5,1,29,0.0
San Tan Valley,IronwoodDr,4.5,1,3,0.0
El Mirage,GrandAve,3.3125,3,16,0.3903123748998999
Laveen,51stAve,3.0,1,7,0.0
Tempe,CedarSt,4.625,2,12,0.649519052838329
Florence,Hwy79,5.0,1,5,0.0
Scottsdale,DesertCv,5.0,1,6,0.0
Scottsdale,McCormickPkwy,3.0569105691056913,3,123,0.2316716560776424
Chandler,ChandlerBlv,3.0,1,3,0.0
Phoenix,VanBuren,3.4878048780487805,3,41,0.5683502535478557
Phoenix,WarnerRd,3.6769662921348316,22,534,0.40253570198572836
Apache Junction,114thSt,4.5,1,5,0.0
Fountain Hills,ColonyDr,3.0,1,5,0.0
Chandler,BuffaloSt,4.0,2,76,0.0
Scottsdale,IronwoodSqDr,4.0,1,3,0.0
Scottsdale,HaydenRd.,2.5,1,3,0.0
Gilbert,ChandlerHeightsRd,3.6666666666666665,2,12,0.4714045207910317
Scottsdale,GreenWayPkwy,4.0,1,6,0.0
Phoenix,ClarendonAve,3.8535539215686274,9,816,0.37581560590465646
Tempe,WeberDr,4.5,1,4,0.0
Phoenix,CarefreeHighway,3.0,1,10,0.0
Tempe,VeteransWay,3.5,1,7,0.0
Phoenix,39PL,5.0,1,5,0.0
Tempe,MillAvenue,3.6724137931034484,7,29,0.6334887265818565
Maricopa,JohnWaynePkwy,3.142857142857143,9,49,0.7142857142857143
Scottsdale,LincolnDr,3.993181818181818,4,220,0.057987958282604876
Chandler,BostonRd,2.5,1,5,0.0
Anthem,AnthemWy,4.4361702127659575,2,47,0.2444494743207672
Peoria,91stAvenue,3.5,1,3,0.0
Phoenix,ValleyParkway,4.5,1,18,0.0
Scottsdale,IronwoodSquareDr,4.428571428571429,2,7,0.4948716593053935
Maricopa,HoneycuttAveSte105,4.5,1,4,0.0
Glendale,59thAveSteA11,4.0,1,3,0.0
Casa Grande,8thSt,3.5,1,21,0.0
Scottsdale,FrankLloydWrghtBlvd,3.5,2,28,0.0
Florence,ButteAve,4.5,2,9,0.0
Chandler,QueenCreekRoad,5.0,1,9,0.0
Phoenix,GreenwayRd1269,2.5,1,19,0.0
Chandler,AlmaSchool,3.5,1,63,0.0
Scottsdale,PoinsettiaDr,5.0,1,3,0.0
Tempe,CollegeDr,3.5,1,12,0.0
Peoria,ArrowheadFountainsCenterDr,3.5371621621621623,5,148,0.27318947127762205
Phoenix,DreamyDrawDr,3.5,1,155,0.0
Glendale,ThunderbirdRdSteF1,2.0,1,4,0.0
Mesa,DobsonRd.,3.5,1,44,0.0
Chandler,BoxelderPl,4.5,1,6,0.0
Phoenix,ChaunceyLane,4.5,2,10,0.0
Casa Grande,PromenadePkwy,#121,3.0,1,4,0.0
Peoria,StateRoute74,5.0,1,4,0.0
Surprise,171stLn,5.0,1,4,0.0
Phoenix,CherylDr,3.5,1,3,0.0
Gilbert,GilbertRd,3.964036500268384,69,1863,0.4619676263238872
Peoria,HarmontDr,5.0,1,3,0.0
Gold Canyon,SuperstitionMountainDr,4.133333333333334,2,15,0.22110831935702666
Phoenix,7thStreet#9,5.0,1,3,0.0
Tempe,LaJollaDrive,4.0,1,3,0.0
Peoria,85thAve,4.5,1,3,0.0
Peoria,AcomaDr,4.5,1,3,0.0
Litchfield Park,IndianSchoolRd,3.883720930232558,5,43,0.21123142005331338
Phoenix,CentralAve.,2.8333333333333335,2,12,0.9860132971832694
Glendale,BehrendDr,4.061538461538461,4,65,0.42523922957185395
Avondale,MainSt,3.5,1,52,0.0
Mesa,SignalButteRd,3.4849624060150375,19,133,0.6098805800277322
Phoenix,DunlapAvenue,3.372093023255814,6,43,0.7399954686835962
Phoenix,LavenderLn,5.0,1,3,0.0
Fountain Hills,EagleRidgeDr,4.0,1,21,0.0
Goodyear,McDowellRdSteC105,2.5,1,7,0.0
Phoenix,DaisyMountain,3.5,1,7,0.0
Wittmann,228thAve,5.0,1,4,0.0
Sun City,103rdAve,4.0,2,6,0.5
Chandler,OcotilloRd,3.0,1,4,0.0
Chandler,ClubhouseDr,4.113636363636363,3,22,0.6730496770436748
Phoenix,BuckeyeRoad,3.75,2,14,1.4361406616345072
Phoenix,24thSt.,1.5,1,3,0.0
Phoenix,PasadenaAve,4.5,1,5,0.0
Phoenix,ChambersStreet,1.0,1,5,0.0
Glendale,ArrowheadTowneCtrSte2205,2.0,1,3,0.0
Avondale,CentralAvenue,4.0,1,4,0.0
Phoenix,BlackCanyonBlvd,4.0,1,17,0.0
Apache Junction,AutoCtrDr,3.0,1,7,0.0
El Mirage,ThunderbirdRd,2.5,1,3,0.0
Gilbert,StonecreastDr,5.0,1,3,0.0
Tempe,McClintockRd,3.875,5,116,0.5080176144108826
Phoenix,LaPuenteAvenue,1.0,1,3,0.0
Paradise Valley,TatumBlvd,3.75,2,8,0.9682458365518543
Tempe,8thSt.,3.0,1,28,0.0
Phoenix,UniversityDr,3.6746031746031744,6,63,0.6371982956085412
Tolleson,DysartRoad,2.0,1,4,0.0
Chandler,54thStreet,3.443396226415094,3,53,0.3316678458725839
Tempe,WashingtonSt,3.4622641509433962,5,53,0.5481448696729793
Scottsdale,MercerLn,4.3625,6,40,0.4470388685561917
Scottsdale,3rdAvenue,3.0,1,9,0.0
Scottsdale,McDowellRoad,2.903225806451613,5,31,0.4822553673460017
Phoenix,51EtAve,3.0,1,3,0.0
Phoenix,MayoBoulevard,3.28125,3,48,0.9008459565874734
Scottsdale,73rdSt,4.2727272727272725,2,11,0.4453617714151233
Phoenix,VanBurenSt,Phoenix,3.5,1,4,0.0
Fountain Hills,AvenueoftheFounta,4.5,1,3,0.0
Mesa,JuanitaAve,4.384615384615385,2,13,0.4865042554105199
Gilbert,OrchidCt,5.0,1,4,0.0
Scottsdale,CamelbackRd,#2276,4.0,1,26,0.0
Peoria,PeoriaAve,3.5319767441860463,15,172,0.7296627442794374
Queen Creek,CalleDeFlores,5.0,1,4,0.0
Glendale,55thAve,4.0,1,9,0.0
Scottsdale,BuckboardTrl.,3.5,1,6,0.0
Phoenix,83rdAvenue,3.5,1,8,0.0
Gilbert,WarnerRoadOfc,2.0,1,4,0.0
Mesa,McKellipsRoad,3.5,6,37,0.965625409997289
Gilbert,WillamsFieldRd,3.0,1,67,0.0
Fort McDowell,FortMcDowellRd,2.882716049382716,5,81,0.32651928778859735
Cave Creek,VermeeschRd,4.5,1,3,0.0
Scottsdale,92ndSt,3.5610687022900764,9,131,0.6178727998599007
Phoenix,RoeserRd,4.230769230769231,2,13,0.42132504423474315
Tempe,ArizonaMillsCirOfc,2.0,1,3,0.0
Phoenix,AguaFriaFreeway,3.0,1,5,0.0
Chandler,DesertBreezeBoulevardE,4.0,1,3,0.0
Tempe,WashingtonStreet,3.5,1,16,0.0
Chandler,ChandlerBlvdSte4,3.5,1,6,0.0
Chandler,nMarcosPl,3.0,1,4,0.0
Scottsdale,DrinkwaterBlvd.,3.0,1,4,0.0
Phoenix,UnionHlsDrSte18A,2.0,1,3,0.0
Tempe,AshAve,3.876511226252159,8,579,0.7444910545853212
Chandler,ChandlerBlvdSte1,3.5,1,3,0.0
Mesa,ArizonaAve,3.5,1,3,0.0
Chandler,CorporatePl,4.5,1,3,0.0
Cave Creek,LoneMountainRoad,4.0,1,4,0.0
Tempe,SmithRd,4.527027027027027,2,148,0.11306216574784805
Phoenix,17thAve,3.5,2,18,0.0
Gilbert,JuniperAvenue,2.5,1,3,0.0
Phoenix,GrandAvenue,2.5,1,3,0.0
Phoenix,24thStreet,3.4705882352941178,4,17,0.8308498171662079
Casa Grande,CottonwoodLane,3.0,1,6,0.0
Phoenix,15thAve,4.029182879377432,9,257,0.37702051469470277
Chandler,BostonSt,3.8940397350993377,5,302,0.582894329827993
Tempe,GeorgeDrive,5.0,1,7,0.0
San Tan Valley,GolfClubDr,4.0,1,3,0.0
Scottsdale,AirportDr,4.0,1,24,0.0
Phoenix,McDowell,3.090909090909091,2,88,0.4165977904505309
Tempe,HardyDr.,3.0,1,3,0.0
Gilbert,MarketSt,3.7222222222222223,15,189,0.879413785826638
Phoenix,HappyValley,3.0,1,47,0.0
Phoenix,PalmLn,4.5,1,6,0.0
Youngtown,GrandAve,2.7777777777777777,2,9,0.24845199749997665
Scottsdale,94thSt,4.0,2,6,1.0
Mesa,HamptonAvenue,4.0,1,3,0.0
Glendale,57thDr,4.5,1,61,0.0
Tempe,5thSt,3.840909090909091,6,88,0.5359011873887088
Avondale,McDowellRoad,3.108108108108108,5,37,0.6055501757407589
Phoenix,16St,4.0,1,16,0.0
Chandler,RayRd,3.8105736301369864,115,2336,0.477637249574761
Gilbert,GreenfieldRd,3.1666666666666665,4,27,1.4719601443879744
Mesa,MesaDr,3.537037037037037,6,54,0.786764658749926
Scottsdale,FriessDr,5.0,1,47,0.0
Scottsdale,ScottsdaleRd,SteF-230,3.0,1,26,0.0
Mesa,SouthernAve,Ste1416,4.0,1,4,0.0
Mesa,BaselineRd.,4.0,1,36,0.0
Goodyear,McdowellRd,4.5,1,8,0.0
Scottsdale,GreenwayPkwy,3.7509225092250924,23,542,0.6034564322151978
Mesa,AlmaSchoolRoad,4.41044776119403,3,67,0.25808382784762063
Tempe,RubyDr,4.436046511627907,8,86,0.3947070714533414
Glendale,59thAvenue,3.9634146341463414,9,41,0.6381207537537136
Glendale,39thDr,4.0,1,28,0.0
Glendale,GreenwayRd,4.25,2,12,0.25
Scottsdale,SahuaroDr,2.5,1,12,0.0
Goodyear,RooseveltSt,4.096153846153846,4,26,0.19705674549922303
Phoenix,2ndSt,3.4311183144246353,13,617,0.680025893733146
Glendale,BeardsleyRd,3.5,2,52,0.0
Tempe,AvenidaDelYaqui,4.5,1,3,0.0
Mesa,BroadwayRd,4.181818181818182,18,121,0.4723774929733302
Mesa,AlmaSchoolR,3.5,1,21,0.0
Phoenix,PinnaclePeak,4.5,1,3,0.0
Scottsdale,HaydenRdSte116,3.0,1,3,0.0
Chandler,OcotilloRoad,4.0,1,3,0.0
Surprise,GrandAve,3.4056603773584904,13,106,0.9114398922086369
Maricopa,JohnWayneParkway,2.8823529411764706,4,17,0.4032738000235908
Scottsdale,BahiaDr,5.0,1,4,0.0
Phoenix,32ndSt,Ste33,5.0,1,3,0.0
Phoenix,MarylandAveSte2,4.0,1,4,0.0
Chandler,ChandlerHeightsRd.,5.0,1,8,0.0
Chandler,DetroitStreet,5.0,1,4,0.0
Fountain Hills,SaguaroBlvd,3.725,11,100,0.6905613658466566
Phoenix,MountainPkwy,3.5,1,3,0.0
Scottsdale,IndianPlz,3.1545454545454548,2,55,0.7439008198355922
Tonopah,368thAve,5.0,1,3,0.0
Phoenix,yHarborBlvd,3.1315789473684212,8,95,0.6966480887483915
Phoenix,RooseveltStreet,4.0,1,5,0.0
Phoenix,HazelwoodSt,4.5,1,15,0.0
Scottsdale,Redfield,#170,5.0,1,4,0.0
Phoenix,WaltannLn,4.0,2,6,0.5
Scottsdale,69thSt,2.0,1,5,0.0
Phoenix,ernAve,2.5,1,4,0.0
Scottsdale,IndianBend,3.9072164948453607,3,97,0.24166408597383593
Glendale,NorthernAve,3.904471544715447,20,246,0.6533375268473752
Scottsdale,ButherusDr,3.53125,5,32,0.6606992034958117
Phoenix,TatumRd,3.5,1,19,0.0
Phoenix,JacksonSt,3.5636704119850187,7,267,0.4302146620196529
Tempe,MillAve,Ste119,2.5,1,5,0.0
Phoenix,56thStreet,4.75,2,6,0.25
Anthem,DaisyMountainRd,4.0,1,65,0.0
Scottsdale,FrankLloydWrightBvd,2.0,1,5,0.0
Apache Junction,OldWestHwy,2.5,1,3,0.0
Scottsdale,116thSt,4.080645161290323,3,31,0.6234241319383125
Phoenix,HappyValleyRoad,3.6446700507614214,14,197,0.6456685181236085
Gilbert,BaselineRd,Ste9,5.0,1,3,0.0
Glendale,PalmaireAve.,4.0,1,3,0.0
Scottsdale,MarshallWy,3.0,1,193,0.0
Scottsdale,GreenwayRd,3.9871794871794872,9,117,0.23984983248550906
Avondale,VanBuren,4.611111111111111,2,18,0.20786985482077452
Phoenix,PeoriaAvenue,3.3333333333333335,3,9,0.6236095644623235
Avondale,IndianSchoolRd.E-107,4.5,1,4,0.0
Phoenix,CentralAve,3.9649846734260787,181,8482,0.4615108575482685
Glendale,BellRD,3.0,1,32,0.0
Phoenix,25thPlace,3.5,1,3,0.0
Scottsdale,ChaparralRdSte109,5.0,1,4,0.0
Phoenix,WarnerDr,3.5,1,20,0.0
Casa Grande,2ndSt,3.357142857142857,2,21,0.3499271061118826
Phoenix,GlendaleAvenue,3.0,2,6,0.5
Glendale,DeerValleyRoad,3.264705882352941,2,17,1.1391127488845345
Surprise,SunVillagePkwy,3.0,1,3,0.0
Gilbert,WilliamsfieldRd,4.027027027027027,4,37,0.657040312494228
Phoenix,SecondSt,3.5,1,78,0.0
Phoenix,28ThDr-MetroCtr,1.5,1,3,0.0
Phoenix,35thSt,3.0,1,11,0.0
Glendale,BellRd,3.7394522575869726,79,1351,0.5315975912436011
Gilbert,MercyRd,5.0,1,5,0.0
Phoenix,GreenwayParkway,5.0,1,5,0.0
Phoenix,7thAvenue,2.772727272727273,3,11,1.2497933713515927
Phoenix,CocopahSt,2.5,1,5,0.0
Phoenix,CottonCtrBlvd,3.9682539682539684,2,63,0.12192294837886679
Tempe,GuadalupeRd,3.89532293986637,21,449,0.5139050421712998
Phoenix,15thAvenue,4.0,2,9,0.7071067811865476
Phoenix,ParksideLane,4.5,1,4,0.0
Mesa,SossamanRoad,3.6470588235294117,3,17,0.22782254977690686
Phoenix,ElwoodSt,2.235294117647059,2,17,0.2495670992423109
Mesa,Silverado,5.0,1,4,0.0
Peoria,83rdAvenue,3.3879310344827585,3,58,0.26331938533278043
Tolleson,LowerBuckeyeRd,4.0,2,30,0.0
Phoenix,16thStreet,3.9473684210526314,6,38,0.7762042738817172
Tempe,MedtronicWay,5.0,1,3,0.0
Scottsdale,ScottsdaleRdSuite114,3.0,1,5,0.0
Tempe,ApacheBlvd,4.007995735607676,32,938,0.6118848087439174
Phoenix,OrangeBlossomLn,4.5,1,6,0.0
Goodyear,ElliotRd,3.8333333333333335,4,15,1.2736648783028532
Gilbert,WarnerRoadSuiteB9,4.0,1,4,0.0
Fountain Hills,Ave,4.0,1,36,0.0
Mesa,CountryClubDrSte6,2.5,1,3,0.0
Buckeye,USHwy85,4.0,1,4,0.0
Mesa,SuperstitionSprings,3.272727272727273,4,33,0.5378254348272378
Scottsdale,PimaRoad,3.5428571428571427,9,70,0.8813255322964103
Glendale,GreenwayRoad,2.7857142857142856,2,7,0.24743582965269675
Chandler,RiggsRd.,3.0,1,5,0.0
Apache Junction,MercuryDr,4.0,1,4,0.0
Phoenix,CaveCreekRdSte140,4.0,1,13,0.0
Litchfield Park,OldLitchfieldRoad,4.5,1,12,0.0
Scottsdale,SheaBlvdSte127,5.0,1,3,0.0
Phoenix,28thDrive,3.5,1,3,0.0
Phoenix,AirLn,3.5,1,5,0.0
Glendale,59thavenue,4.0,1,40,0.0
Tempe,ElliotRoad,3.2982456140350878,8,57,0.5286497955550654
Phoenix,GlendaleAveSte100,3.0,1,6,0.0
Phoenix,BowkerSt,5.0,1,3,0.0
Gilbert,MarketSt.,3.0,1,29,0.0
Chandler,KyreneRd,3.526315789473684,5,19,1.2924241218745975
Tempe,AlamedaDr,4.085714285714285,2,35,0.27994168488950605
Chandler,WildHorsePassBlvd,4.3039772727272725,4,176,0.26097735783330495
Peoria,CactusRd,4.004385964912281,11,228,0.5811196619951886
Phoenix,McDowellRd.,1.0,1,6,0.0
Chandler,MaricopaRd,4.5,2,8,0.0
Peoria,75thAvenue,3.5,1,3,0.0
Mesa,SouthernAvenueOfc,2.5,1,4,0.0
Avondale,WesternAve,4.0,1,21,0.0
Tempe,PriestDr,3.4552129221732746,23,681,0.48226094125182856
Mesa,McKellipsRdSte105,3.5,1,4,0.0
Paradise Valley,Cactus,4.0,1,9,0.0
Mesa,McKellipsRdSte106,2.0,1,3,0.0
Queen Creek,MayaRd,2.0,1,6,0.0
Gilbert,GermannRd,2.0,1,3,0.0
Scottsdale,90thSt,4.0761494252873565,23,348,0.6994086998288064
Scottsdale,SheaBlvdSte118,2.5,1,3,0.0
Mesa,1stAveSte105,1.0,1,3,0.0
Fort McDowell,HiawathaRd,4.5,1,11,0.0
Buckeye,.USHighway85,3.5,1,3,0.0
Phoenix,MineralRd,4.5,1,14,0.0
Scottsdale,FrankLloydWrightBoulevard,3.0,1,10,0.0
Mesa,PowerRd.,3.0,1,5,0.0
Mesa,Main,4.0,1,8,0.0
Phoenix,44thSt,SteD401,3.5,1,3,0.0
Phoenix,DurangoSt,3.5,1,3,0.0
Phoenix,LewisAve,4.5,1,16,0.0
Phoenix,TatumBlvd.,3.503921568627451,6,255,0.7896290477586333
Phoenix,ValleyPkwy,4.56,2,25,0.16248076809271922
Scottsdale,McdowellRd#1,5.0,1,8,0.0
Peoria,ChollaSt,3.6153846153846154,2,13,0.21066252211737158
Phoenix,BellRd,3.7480434782608696,139,2300,0.6027982558369556
Phoenix,ChandlerBlvd,3.804894629503739,76,1471,0.49298598970138896
Peoria,CactusRoad,3.1875,2,8,0.24206145913796356
Chandler,ChandlerVlgDr,2.5,1,5,0.0
Tempe,AlmaSchool,4.5,1,3,0.0
Tempe,GrovePkwy,3.0,1,5,0.0
Chandler,DetroitSt,4.0,1,5,0.0
Scottsdale,RaintreeDr,Ste115,3.5,1,4,0.0
Scottsdale,GoldwaterBlvd,3.6032608695652173,14,368,0.5945314353331065
Phoenix,35thPl,5.0,1,4,0.0
Tempe,College,3.0,1,52,0.0
Queen Creek,SageBrushAve,2.5,1,3,0.0
Phoenix,ChaunceyLn.,5.0,1,4,0.0
Glendale,NorthernAvenue,3.462962962962963,5,27,0.33126932999996883
Litchfield Park,DysartRd,4.5625,3,24,0.16535945694153692
Scottsdale,CactusRoad,4.5,1,3,0.0
Tempe,6thSt,3.552980132450331,5,302,0.15389337799499672
Scottsdale,BrownAve,3.81705298013245,9,604,0.3752137454958168
Gilbert,GilbertRdSte101,3.8,2,10,1.469693845669907
Tempe,BroadwayRD,3.5,1,3,0.0
Phoenix,HanoSt,3.5,1,3,0.0
Scottsdale,McdowellRd,3.340909090909091,2,22,0.23288524468089997
Scottsdale,SheaBlvdSte103,5.0,1,4,0.0
Scottsdale,BeckerLane,5.0,1,4,0.0
Phoenix,NorthernAve,4.119565217391305,30,322,0.6478505768850518
Phoenix,7thStSte103,4.0,1,6,0.0
Glendale,ArrowheadTowneCtrSte1052,3.0,1,4,0.0
Phoenix,HappyValleyRoad#34,2.5,1,25,0.0
Phoenix,GoldDustAve,4.75,2,6,0.25
Scottsdale,PrincessDr,4.042134831460674,11,356,0.28228590141040333
Scottsdale,WilliamsDr,3.0,2,12,0.8660254037844386
Chandler,54thSt,3.6746835443037975,28,395,0.510514348334885
Phoenix,CentralAveSte1104,3.5,1,3,0.0
Phoenix,16thSt.,4.5,1,5,0.0
Phoenix,CamelbackRd,SteA33,5.0,1,3,0.0
Phoenix,WethersfieldRd,5.0,1,3,0.0
Mesa,ValVistaDr,Bldg7,Ste108,3.5,1,5,0.0
Phoenix,ClintonStreet,2.0,1,4,0.0
Phoenix,22ndSt,3.5,1,3,0.0
Phoenix,44thStreet,3.080357142857143,5,56,0.4703416853952116
Tempe,BroadwayRd,3.707317073170732,60,1230,0.5774447119851074
Fountain Hills,ParkviewAve,4.025,4,20,0.7154544010627093
Phoenix,3rdSt.,3.5,1,68,0.0
Peoria,MarinersWay,3.5,2,49,0.0
Queen Creek,QueenCreekRoad,3.0,1,3,0.0
Queen Creek,EllsworthRd,3.9363636363636365,10,55,0.6745675076032417
Surprise,144thDr,5.0,1,9,0.0
Glendale,BellRd.,3.7755905511811023,3,127,0.5350276371451712
Avondale,HiltonWay,4.214285714285714,2,7,0.24743582965269675
Anthem,DaisyMountainDr,4.1,2,10,0.48989794855663565
Phoenix,ElwoodStreet,4.0,1,5,0.0
Phoenix,SheaBoulevard,2.3333333333333335,2,9,1.4907119849998598
Goodyear,McDowellRoad,3.0714285714285716,3,21,0.6776309271789384
