City,Street,AvgStars,BusinessCnt,TotalReviewCnt,MRSE
Scottsdale,AlmaSchoolPkwy,3.878787878787879,4,132,1.080335967877326
Phoenix,4rdSt,3.5,1,4,1.6583123951777
Scottsdale,GoldDustAvenue,3.3333333333333335,1,3,1.699673171197595
Scottsdale,Stetson,4.8,1,5,0.39999999999999997
Mesa,1stSt,4.25,1,4,0.4330127018922193
Surprise,BELLROAD,2.2857142857142856,1,7,1.385051387833237
Goodyear,ClubhouseDr,2.6666666666666665,1,3,1.247219128924647
Avondale,DysartRdC102,3.9696969696969697,1,33,1.1673551687429227
Mesa,GilbertRd,3.8976377952755907,18,127,1.189419534662879
Mesa,Miller,3.2,1,10,1.5362291495737217
Mesa,AlmaSchoolRd,3.7043941411451398,41,751,1.1826393440189602
Phoenix,1stDr,1.8333333333333333,1,12,1.2133516482134197
Scottsdale,HartfordDr,2.0,1,3,1.4142135623730951
Chandler,JuniperDr.,1.75,1,4,1.299038105676658
Phoenix,SuperiorAvenue,3.6666666666666665,1,3,1.8856180831641267
Chandler,WeberDr,5.0,1,3,0.0
Litchfield,Park,3.6666666666666665,1,12,1.0274023338281628
Phoenix,67thAve,2.5,1,4,1.5
Gilbert,MarketStreet,Suite101,5.0,1,6,0.0
Scottsdale,SahauroDr,4.666666666666667,1,12,1.1055415967851332
Phoenix,HappyValleyRd,Ste1061,4.3125,1,16,0.982264602843857
Avondale,IndianSchoolRoad,2.0,1,6,1.4142135623730951
Phoenix,PaloVerdeDr,5.0,1,3,0.0
Mesa,HawesRd,4.852941176470588,2,34,0.3541645464350675
Gilbert,AthertonBlvd,3.625,2,8,1.79843682124227
Phoenix,40thSt,3.992988133764833,31,1854,1.046623184052096
Scottsdale,GraniteReef,5.0,1,3,0.0
Tolleson,VanBurenStreet,3.5714285714285716,2,21,1.217782081194707
Tempe,McClintockDr,Ste8,5.0,1,6,0.0
Queen,Creek,3.9285714285714284,3,28,1.2515296762810881
Queen,Creek,4.133333333333334,2,15,0.7180219742846006
Tempe,RioSaladoPkwy,3.4259754142169965,53,1871,1.238414529858804
Mesa,CountryDr,3.875,1,16,1.1110243021644486
Phoenix,WashingtonSt,3.5885214007782102,40,1028,1.2267069234340993
Goldfield,MammothMineRd,3.660377358490566,1,53,1.0979121906397096
Phoenix,CentralAveSte107,2.4166666666666665,1,12,1.0374916331657276
Scottsdale,1stAve,3.969549330085262,14,821,1.1288697058256931
Phoenix,ThomasRoad,3.4356435643564356,18,202,1.3043403672913405
Scottsdale,84thSt,4.875,2,8,0.33071891388307384
Scottsdale,66thSt,4.333333333333333,2,6,1.4907119849998596
Phoenix,7thSt,3.9038505879640306,113,4337,1.1307129628178576
Tempe,RockyPointRd,5.0,1,3,0.0
Surprise,GrandAvenue,2.888888888888889,3,9,1.1967032904743342
Glendale,59thDr,4.857142857142857,2,7,0.3499271061118826
Phoenix,32ndStSte208,4.0,1,8,1.7320508075688772
Mesa,ValVistaDrive,3.6835443037974684,7,79,1.1199491828149193
Gilbert,MotorplexLoop,4.0,1,12,1.4719601443879744
Chandler,McQueenRd,3.7096774193548385,4,31,1.2493494665185214
Peoria,BellRoad,3.1785714285714284,6,56,1.1197439576136348
Avondale,ElMirageRd,5.0,1,4,0.0
Surprise,LitchfieldDrive,3.2,1,15,1.3759844960366863
Surprise,CatherineCt,5.0,1,4,0.0
Peoria,WashingtonSt,1.75,1,4,1.299038105676658
Chandler,SouthgateDr,5.0,1,3,0.0
Glendale,CardinalsDr,3.961038961038961,1,77,1.0121541697869458
Phoenix,7thSt.,3.769230769230769,3,13,1.309952797378954
Phoenix,GreenwayPkwySte103,1.0,1,3,0.0
Fountain,Hills,4.0,1,6,0.5773502691896257
Phoenix,BethanyHomeRoad,3.6470588235294117,5,17,1.6066470922056075
Rio,Verde,3.2,1,5,1.16619037896906
Queen,Creek,3.0,1,4,0.7071067811865476
Phoenix,6thAve,3.5,1,4,1.6583123951777
Phoenix,DunlapAve,3.602373887240356,26,337,1.2736989066175421
Scottsdale,ThompsonPeakParkway,3.7746478873239435,4,142,1.146914821776678
Scottsdale,GreenwayHaydenLp,3.111111111111111,2,63,1.4042013050537436
Phoenix,BellRoad,Ste.,4.5,1,6,0.5
Apache,Junction,4.0,1,4,1.224744871391589
Mesa,SouthernAvenue,2.9516129032258065,13,62,1.4638374155582805
Sun,City,3.2666666666666666,2,15,1.339983416149452
Mesa,StapleyDr.,4.0,1,51,1.0097563285948026
Phoenix,31stAve,3.6923076923076925,3,13,1.2639751327042295
Peoria,78thAve,5.0,1,3,0.0
Glendale,CactusRd,3.0,5,23,1.4744195615489712
Phoenix,21stSt,4.0,2,9,1.1547005383792515
Phoenix,PointePkwy,4.5,1,4,0.5
Mesa,Vineyard,4.363636363636363,2,11,1.2264306875665492
Phoenix,4thStr,5.0,1,3,0.0
Gilbert,BaselineRd,Ste15,4.666666666666667,1,3,0.4714045207910317
Sun,City,3.7,2,10,1.1
Chandler,RayRoad,3.3333333333333335,15,90,1.3498971154211057
Tempe,McClintockDr,3.9008792965627497,51,1251,1.205406496730922
Phoenix,MissionLn,2.75,1,4,1.7853571071357126
Phoenix,50thSt,3.0,5,53,1.28855630784633
Phoenix,LibertyLn,3.875,1,8,0.9270248108869579
Chandler,HighlandStreet,5.0,1,6,0.0
Chandler,PecosRd,Ste23,3.3333333333333335,1,3,1.699673171197595
Scottsdale,GreenwayPkwyOfc,2.0,1,3,0.816496580927726
Scottsdale,BeckerLn,4.310344827586207,6,116,1.0373523418269872
Scottsdale,NScottsdaleRd,4.0,1,4,1.7320508075688772
Scottsdale,SanAlbertoDr,4.5,1,4,0.5
Gilbert,WilliamDillardDr,4.818181818181818,1,11,0.5749595745760689
Florence,PriceStationRd,3.8,1,5,0.7483314773547882
Scottsdale,1stSt,3.8076923076923075,8,208,1.1935477422448377
Peoria,CarefreeHwy,4.2,2,10,0.9797958971132713
Phoenix,IlliniSt,4.2,1,5,1.6
Phoenix,83rdWay,2.0,1,4,1.7320508075688772
Phoenix,ParadiseLn,4.75,1,8,0.4330127018922193
Gilbert,HigleyRoad,3.5,2,6,1.2583057392117916
Gilbert,WarnerRoad,3.6315789473684212,4,19,1.3459696686888865
Sun,City,4.0,1,3,0.816496580927726
Mesa,CtrSt,4.25,1,24,1.050793351076541
Mesa,JuniperAve,5.0,1,3,0.0
Chandler,WallSt,4.142857142857143,2,7,1.355261854357877
Chandler,ChandlerBlvdSte2146,4.333333333333333,1,3,0.4714045207910317
Phoenix,CampbellAve,4.4709897610921505,6,586,0.7617193883027535
Buckeye,MainSt,3.425925925925926,2,54,1.546822930945303
Phoenix,OakSt,4.018518518518518,2,54,1.0272354258043457
Mesa,CountryClubRd,3.9,1,10,0.8306623862918074
Glendale,NorthernAve.,3.6666666666666665,1,3,1.8856180831641267
Scottsdale,RaintreeDr,3.623529411764706,12,85,1.3282139319909827
Phoenix,45thSt,5.0,1,3,0.0
Scottsdale,ThomasRdSteB,3.4,1,5,1.9595917942265426
Phoenix,MetroParkwayE.,2.88,1,25,1.1771151175649728
Queen,Creek,5.0,1,6,0.0
Phoenix,BellRdSte1,3.3333333333333335,1,3,1.699673171197595
Casa,Grande,3.810810810810811,5,37,1.1817951950851593
Phoenix,BellRdSte2,3.3333333333333335,2,9,1.6996731711975952
Scottsdale,HaydenRd,SteC111,3.6785714285714284,1,112,1.211656818120526
Scottsdale,BahiaDrive,4.2727272727272725,2,11,1.1354541815269814
Phoenix,40thAve,4.25,1,4,1.299038105676658
Gilbert,PecosRd,4.4,1,5,0.48989794855663565
Phoenix,TelewaTrl,5.0,1,3,0.0
Scottsdale,90thPl,4.0,1,5,1.5491933384829668
Chandler,AlamoDr,2.0,1,4,1.7320508075688772
Gilbert,CooperRd,3.5402298850574714,11,87,1.3796934333906814
Scottsdale,HighSt,4.0,1,4,1.7320508075688772
Phoenix,HighlandAveSte425,2.3333333333333335,1,3,1.8856180831641267
Phoenix,24thAve,4.75,1,4,0.4330127018922193
Scottsdale,74thSt,4.509433962264151,1,53,1.1430287721404502
Tempe,PerryLn,5.0,1,3,0.0
Buckeye,YumaRd,3.0,1,3,1.632993161855452
Scottsdale,71stPlace,5.0,1,7,0.0
Tempe,PlayaDelNorteDrive,3.7567567567567566,1,37,0.9125374603315747
Phoenix,IronwoodDr,5.0,1,3,0.0
Carefree,ndialCir,3.0,1,6,1.1547005383792515
Glendale,39thDrive,4.75,1,4,0.4330127018922193
Peoria,PeoriaAvenue,2.6666666666666665,1,3,0.4714045207910317
Phoenix,CentralAveLbby,4.0,1,3,0.816496580927726
Gilbert,GilbertRdSte105,3.8,1,5,1.469693845669907
Scottsdale,71stWay,4.333333333333333,4,21,1.284832148879242
Apache,Junction,5.0,1,3,0.0
Scottsdale,GraniteReefRd,4.710843373493976,3,83,0.6311229327088571
Phoenix,CarefreeHwy,3.1666666666666665,19,120,1.550985349884246
Phoenix,IndianSchoolRd,Ste113,4.363636363636363,1,22,0.77138921583987
Scottsdale,ScottsdaleRd,Ste110,3.0,1,4,2.0
Tempe,NormalAve,4.25,1,4,1.299038105676658
Mesa,MacDonald,4.277777777777778,3,36,1.0957268290731124
Scottsdale,PrincessDrive,2.1538461538461537,2,13,1.0986812966989001
Chandler,EucalyptusPl,4.833333333333333,1,6,0.372677996249965
Peoria,75thAve,3.2,3,50,1.4
Peoria,NorthernAveSte1320,3.8,1,5,1.469693845669907
Gold,Canyon,4.1,2,10,1.1357816691600546
Phoenix,WhisperingWindDrive,4.666666666666667,1,3,0.4714045207910317
Glendale,PeoriaAve,3.5,15,122,1.3382763565711595
Chandler,AlmaSchoolRd#22,4.333333333333333,1,3,0.9428090415820634
Casa,Grande,2.6666666666666665,1,3,1.247219128924647
Sun,City,4.6,1,5,0.48989794855663565
Scottsdale,PinnaclePeakRdSteF2,5.0,1,3,0.0
Glendale,PalmaireAve,4.3,2,30,1.1298967504452198
Goodyear,PebbleCreekPkwy,3.608695652173913,8,69,1.41643962004297
Tempe,AllAmericaWay,3.95,1,20,1.2031209415515967
Phoenix,55thSt,4.0,1,4,1.7320508075688772
Scottsdale,CamelbackRd,#1153,3.3333333333333335,1,6,1.7950549357115015
Mesa,UseryPassRoad,4.25,1,4,0.4330127018922193
Phoenix,DeerValleyRoad,3.303030303030303,6,33,1.2906387538816275
Phoenix,CottonGinLoop,1.5,1,4,0.5
Florence,PinalPkwy,4.0,1,15,0.9660917830792959
Gilbert,ElliotRd,4.125,7,72,1.1777745020918808
Chandler,ArizonaAve,Ste1,2.6,1,5,1.624807680927192
Phoenix,75thAve,3.830188679245283,8,106,0.9758566446026976
Tempe,BroadwayRoad,3.323529411764706,8,34,1.489583207305953
Mesa,5thSt,5.0,1,3,0.0
Scottsdale,SheaBlvd,3.8638067471886712,92,2401,1.1956579793024913
Tolleson,McDowellRd,2.411764705882353,2,34,1.3529411764705885
Phoenix,3rdAve,4.046783625730995,4,171,1.1177089427340023
Peoria,84thAve,4.107142857142857,1,28,0.724040533311189
Waddell,WhiteTankMountainRd,4.285714285714286,1,28,0.6468132241526724
San,Tan,4.666666666666667,1,3,0.4714045207910317
El,Mirage,3.2,3,15,1.3266499161421599
Laveen,51stAve,3.0,1,7,1.4142135623730951
Tempe,CedarSt,4.5,2,12,1.118033988749895
Florence,Hwy79,4.8,1,5,0.39999999999999997
Scottsdale,DesertCv,5.0,1,6,0.0
Scottsdale,McCormickPkwy,3.2,3,120,1.187434208703791
Chandler,ChandlerBlv,3.0,1,3,1.4142135623730951
Phoenix,VanBuren,3.4634146341463414,3,41,1.2512932037444542
Phoenix,WarnerRd,3.6736641221374047,22,524,1.1861128417842899
Apache,Junction,4.6,1,5,0.48989794855663565
Fountain,Hills,2.8,1,5,1.8330302779823358
Chandler,BuffaloSt,3.875,2,72,0.9709316831442536
Scottsdale,IronwoodSqDr,4.0,1,3,0.816496580927726
Scottsdale,HaydenRd.,2.6666666666666665,1,3,1.699673171197595
Gilbert,ChandlerHeightsRd,3.6363636363636362,2,11,1.3666633071248098
Scottsdale,GreenWayPkwy,4.166666666666667,1,6,0.6871842709362768
Phoenix,ClarendonAve,3.949004975124378,9,804,1.1268485111759323
Tempe,WeberDr,4.25,1,4,1.299038105676658
Phoenix,CarefreeHighway,3.1,1,10,1.2206555615733703
Tempe,VeteransWay,3.4285714285714284,1,7,0.9035079029052513
Phoenix,39PL,5.0,1,4,0.0
Tempe,MillAvenue,3.607142857142857,7,28,1.1753201908503097
Maricopa,JohnWaynePkwy,3.1020408163265305,9,49,1.3738802187515784
Scottsdale,LincolnDr,4.152777777777778,4,216,1.067096990743729
Chandler,BostonRd,2.4,1,5,1.7435595774162693
Anthem,AnthemWy,4.434782608695652,2,46,0.9475867268566678
Peoria,91stAvenue,3.6666666666666665,1,3,1.8856180831641267
Phoenix,ValleyParkway,4.388888888888889,1,18,1.007686508178725
Scottsdale,IronwoodSquareDr,4.285714285714286,2,7,1.3850513878332367
Maricopa,HoneycuttAveSte105,4.25,1,4,0.4330127018922193
Glendale,59thAveSteA11,4.0,1,3,1.4142135623730951
Casa,Grande,3.619047619047619,1,21,1.2901159222994352
Scottsdale,FrankLloydWrghtBlvd,3.2857142857142856,2,28,1.2494896917525644
Florence,ButteAve,4.375,2,8,0.8569568250501305
Chandler,QueenCreekRoad,5.0,1,8,0.0
Phoenix,GreenwayRd1269,2.526315789473684,1,19,1.1862555441668048
Chandler,AlmaSchool,3.7301587301587302,1,63,1.2241790148989744
Scottsdale,PoinsettiaDr,5.0,1,3,0.0
Tempe,CollegeDr,3.5,1,12,0.8660254037844386
Peoria,ArrowheadFountainsCenterDr,3.6758620689655173,5,145,1.2141848897479621
Phoenix,DreamyDrawDr,3.25974025974026,1,154,1.242145163762945
Glendale,ThunderbirdRdSteF1,2.0,1,4,1.7320508075688772
Mesa,DobsonRd.,3.3488372093023258,1,43,1.3274161109609615
Chandler,BoxelderPl,4.666666666666667,1,6,0.4714045207910317
Phoenix,ChaunceyLane,4.375,2,8,0.4841229182759271
Casa,Grande,3.0,1,4,1.224744871391589
Peoria,StateRoute74,5.0,1,4,0.0
Surprise,171stLn,5.0,1,4,0.0
Phoenix,CherylDr,3.3333333333333335,1,3,0.9428090415820634
Gilbert,GilbertRd,3.9560975609756097,69,1845,1.1432478581998686
Peoria,HarmontDr,5.0,1,3,0.0
Gold,Canyon,4.2,2,15,1.2220201853215575
Phoenix,7thStreet#9,5.0,1,3,0.0
Tempe,LaJollaDrive,4.0,1,3,0.816496580927726
Peoria,85thAve,4.666666666666667,1,3,0.4714045207910317
Peoria,AcomaDr,4.333333333333333,1,3,0.9428090415820634
Litchfield,Park,3.6904761904761907,5,42,1.353797045317095
Phoenix,CentralAve.,2.8181818181818183,2,11,1.4658650451451907
Glendale,BehrendDr,4.25,4,64,1.1726039399558574
Avondale,MainSt,3.4705882352941178,1,51,1.177450572235485
Mesa,SignalButteRd,3.4545454545454546,19,132,1.3220945065680891
Phoenix,DunlapAvenue,3.3255813953488373,6,43,1.1557928967245747
Phoenix,LavenderLn,5.0,1,3,0.0
Fountain,Hills,4.2,1,20,1.077032961426901
Goodyear,McDowellRdSteC105,2.7142857142857144,1,7,1.3850513878332367
Phoenix,DaisyMountain,3.4285714285714284,1,7,0.7284313590846836
Wittmann,228thAve,5.0,1,4,0.0
Sun,City,4.0,2,6,0.816496580927726
Chandler,OcotilloRd,2.75,1,4,1.299038105676658
Chandler,ClubhouseDr,4.190476190476191,3,21,1.051939144494025
Phoenix,BuckeyeRoad,3.642857142857143,2,14,1.5859716650838942
Phoenix,24thSt.,1.3333333333333333,1,3,0.4714045207910317
Phoenix,PasadenaAve,4.4,1,5,0.48989794855663565
Phoenix,ChambersStreet,1.0,1,5,0.0
Glendale,ArrowheadTowneCtrSte2205,2.0,1,3,1.4142135623730951
Avondale,CentralAvenue,3.75,1,4,0.82915619758885
Phoenix,BlackCanyonBlvd,4.0588235294117645,1,17,1.055550496760374
Apache,Junction,2.8,1,5,1.8330302779823362
El,Mirage,2.3333333333333335,1,3,1.247219128924647
Gilbert,StonecreastDr,5.0,1,3,0.0
Tempe,McClintockRd,3.869565217391304,5,115,1.042753371403218
Phoenix,LaPuenteAvenue,1.0,1,3,0.0
Paradise,Valley,3.875,2,8,1.2686114456365274
Tempe,8thSt.,3.142857142857143,1,28,1.3014905113063286
Phoenix,UniversityDr,3.774193548387097,6,62,1.2236823702187523
Tolleson,DysartRoad,2.0,1,4,1.7320508075688772
Chandler,54thStreet,3.5660377358490565,3,53,1.1897270015422226
Tempe,WashingtonSt,3.4339622641509435,5,53,1.1737608313204368
Scottsdale,MercerLn,4.368421052631579,6,38,0.9575476525610659
Scottsdale,3rdAvenue,3.111111111111111,1,9,0.9938079899999065
Scottsdale,McDowellRoad,2.838709677419355,5,31,1.246848263876625
Phoenix,51EtAve,3.0,1,3,1.4142135623730951
Phoenix,MayoBoulevard,3.3333333333333335,3,48,1.3281147875424353
Scottsdale,73rdSt,4.2727272727272725,2,11,1.1354541815269814
Phoenix,VanBurenSt,Phoenix,3.25,1,4,1.479019945774904
Fountain,Hills,4.666666666666667,1,3,0.4714045207910317
Mesa,JuanitaAve,4.3076923076923075,2,13,0.8213137116947162
Gilbert,OrchidCt,5.0,1,4,0.0
Scottsdale,CamelbackRd,#2276,4.038461538461538,1,26,0.9798260925274613
Peoria,PeoriaAve,3.630952380952381,15,168,1.382542188323499
Queen,Creek,5.0,1,4,0.0
Glendale,55thAve,4.222222222222222,1,9,0.628539361054709
Scottsdale,BuckboardTrl.,3.3333333333333335,1,6,1.1055415967851334
Phoenix,83rdAvenue,3.25,1,8,1.3919410907075054
Gilbert,WarnerRoadOfc,2.0,1,4,0.7071067811865476
Mesa,McKellipsRoad,3.6944444444444446,6,36,1.5059040187144224
Gilbert,WillamsFieldRd,3.171875,1,64,1.1931403875382813
Fort,McDowell,3.0,5,81,1.2957670877434
Cave,Creek,4.333333333333333,1,3,0.4714045207910317
Scottsdale,92ndSt,3.653225806451613,9,124,1.3798337606668278
Phoenix,RoeserRd,4.230769230769231,2,13,0.7994080650317895
Tempe,ArizonaMillsCirOfc,2.0,1,3,0.816496580927726
Phoenix,AguaFriaFreeway,2.8,1,5,0.7483314773547882
Chandler,DesertBreezeBoulevardE,4.0,1,3,0.816496580927726
Tempe,WashingtonStreet,3.5625,1,16,0.8637671850678283
Chandler,ChandlerBlvdSte4,4.0,1,5,1.0954451150103321
Chandler,nMarcosPl,2.75,1,4,1.299038105676658
Scottsdale,DrinkwaterBlvd.,3.0,1,4,0.7071067811865476
Phoenix,UnionHlsDrSte18A,2.0,1,3,0.816496580927726
Tempe,AshAve,3.829861111111111,8,576,1.2228484427937927
Chandler,ChandlerBlvdSte1,3.6666666666666665,1,3,1.8856180831641267
Mesa,ArizonaAve,3.3333333333333335,1,3,0.4714045207910317
Chandler,CorporatePl,4.666666666666667,1,3,0.4714045207910317
Cave,Creek,4.0,1,4,1.7320508075688772
Tempe,SmithRd,4.3310344827586205,2,145,0.9545186359611556
Phoenix,17thAve,3.5555555555555554,2,18,1.4614384931073228
Gilbert,JuniperAvenue,2.3333333333333335,1,3,0.9428090415820634
Phoenix,GrandAvenue,2.3333333333333335,1,3,1.247219128924647
Phoenix,24thStreet,3.588235294117647,4,17,1.0878377652298195
Casa,Grande,3.1666666666666665,1,6,1.2133516482134197
Phoenix,15thAve,3.937007874015748,9,254,0.9940613544022063
Chandler,BostonSt,3.93,5,300,1.2430205147140587
Tempe,GeorgeDrive,5.0,1,6,0.0
San,Tan,4.0,1,3,0.816496580927726
Scottsdale,AirportDr,4.130434782608695,1,23,0.7969696860792763
Phoenix,McDowell,3.2613636363636362,2,88,1.210693998778257
Tempe,HardyDr.,3.0,1,3,0.816496580927726
Gilbert,MarketSt,3.608695652173913,15,184,1.4996849070441038
Phoenix,HappyValley,2.9148936170212765,1,47,1.2687703417766447
Phoenix,PalmLn,4.333333333333333,1,6,1.1055415967851332
Youngtown,GrandAve,2.7777777777777777,2,9,1.1331154474650633
Scottsdale,94thSt,4.0,2,6,1.4142135623730951
Mesa,HamptonAvenue,4.0,1,3,1.4142135623730951
Glendale,57thDr,4.360655737704918,1,61,0.9923112098637088
Tempe,5thSt,3.689655172413793,6,87,1.1774738675147491
Avondale,McDowellRoad,3.0833333333333335,5,36,1.361677886530683
Phoenix,16St,3.9375,1,16,1.1439378261076953
Chandler,RayRd,3.8176699870073625,115,2309,1.1594862784236886
Gilbert,GreenfieldRd,3.16,4,25,1.7130090484291083
Mesa,MesaDr,3.4074074074074074,6,54,1.5696014889197845
Scottsdale,FriessDr,4.869565217391305,1,46,0.33678116053977514
Scottsdale,ScottsdaleRd,SteF-230,3.076923076923077,1,26,1.2686478848054341
Mesa,SouthernAve,Ste1416,3.75,1,4,1.6393596310755
Mesa,BaselineRd.,4.027777777777778,1,36,0.9856219444005652
Goodyear,McdowellRd,4.5,1,8,0.7071067811865476
Scottsdale,GreenwayPkwy,3.7271028037383176,23,535,1.1777985240537419
Mesa,AlmaSchoolRoad,4.3538461538461535,3,65,0.9676421657548548
Tempe,RubyDr,4.395348837209302,8,86,0.9435098965163154
Glendale,59thAvenue,3.95,9,40,0.9473647660748209
Glendale,39thDr,3.857142857142857,1,28,1.124858267715973
Glendale,GreenwayRd,4.090909090909091,2,11,0.9958591954639383
Scottsdale,SahuaroDr,2.5454545454545454,1,11,1.3726971700492272
Goodyear,RooseveltSt,4.12,4,25,1.2106196760337247
Phoenix,2ndSt,3.5107438016528927,13,605,1.208222631015463
Glendale,BeardsleyRd,3.3333333333333335,2,51,1.0226199851298272
Tempe,AvenidaDelYaqui,4.666666666666667,1,3,0.4714045207910317
Mesa,BroadwayRd,4.191666666666666,18,120,1.002462246448991
Mesa,AlmaSchoolR,3.25,1,20,1.4448183276799889
Phoenix,PinnaclePeak,4.666666666666667,1,3,0.4714045207910317
Scottsdale,HaydenRdSte116,3.0,1,3,1.4142135623730951
Chandler,OcotilloRoad,4.0,1,3,0.0
Surprise,GrandAve,3.3846153846153846,13,104,1.28831801726494
Maricopa,JohnWayneParkway,2.8823529411764706,4,17,1.4093115942012868
Scottsdale,BahiaDr,5.0,1,4,0.0
Phoenix,32ndSt,Ste33,5.0,1,3,0.0
Phoenix,MarylandAveSte2,4.0,1,4,1.7320508075688772
Chandler,ChandlerHeightsRd.,4.75,1,8,0.4330127018922193
Chandler,DetroitStreet,4.666666666666667,1,3,0.4714045207910317
Fountain,Hills,3.68,11,100,1.3555810562264434
Phoenix,MountainPkwy,3.3333333333333335,1,3,1.699673171197595
Scottsdale,IndianPlz,3.290909090909091,2,55,1.245686773306229
Tonopah,368thAve,5.0,1,3,0.0
Phoenix,yHarborBlvd,2.956989247311828,8,93,1.3592690832740204
Phoenix,RooseveltStreet,3.8,1,5,1.16619037896906
Phoenix,HazelwoodSt,4.533333333333333,1,15,0.4988876515698589
Scottsdale,Redfield,#170,5.0,1,4,0.0
Phoenix,WaltannLn,4.166666666666667,2,6,1.4624940645653537
Scottsdale,69thSt,1.75,1,4,0.82915619758885
Phoenix,ernAve,2.5,1,4,1.6583123951777
Scottsdale,IndianBend,3.8969072164948453,3,97,1.0100988630033727
Glendale,NorthernAve,3.809128630705394,20,241,1.2106373565937414
Scottsdale,ButherusDr,3.7419354838709675,5,31,1.2172878880073035
Phoenix,TatumRd,3.5789473684210527,1,19,1.138595139620207
Phoenix,JacksonSt,3.481203007518797,7,266,1.097512592692572
Tempe,MillAve,Ste119,2.6,1,5,1.4966629547095767
Phoenix,56thStreet,4.833333333333333,2,6,0.372677996249965
Anthem,DaisyMountainRd,3.953125,1,64,1.151489354868294
Scottsdale,FrankLloydWrightBvd,1.8,1,5,0.7483314773547883
Apache,Junction,2.6666666666666665,1,3,0.4714045207910317
Scottsdale,116thSt,4.161290322580645,3,31,0.9869070026308617
Phoenix,HappyValleyRoad,3.5916230366492146,14,191,1.2946660546168522
Gilbert,BaselineRd,Ste9,5.0,1,3,0.0
Glendale,PalmaireAve.,4.0,1,3,1.4142135623730951
Scottsdale,MarshallWy,3.1197916666666665,1,192,1.3428917640415245
Scottsdale,GreenwayRd,4.160714285714286,9,112,1.0653099098767604
Avondale,VanBuren,4.647058823529412,2,17,0.4778846120374094
Phoenix,PeoriaAvenue,3.3333333333333335,3,9,0.9428090415820634
Avondale,IndianSchoolRd.E-107,4.333333333333333,1,3,0.9428090415820634
Phoenix,CentralAve,3.9726027397260273,181,8395,1.065552374047776
Glendale,BellRD,2.96875,1,32,1.211516998436258
Phoenix,25thPlace,3.6666666666666665,1,3,1.8856180831641267
Scottsdale,ChaparralRdSte109,5.0,1,4,0.0
Phoenix,WarnerDr,3.7,1,20,1.1
Casa,Grande,3.5238095238095237,2,21,1.4998110236212974
Phoenix,GlendaleAvenue,3.1666666666666665,2,6,1.0671873729054748
Glendale,DeerValleyRoad,3.0588235294117645,2,17,1.5518712892085786
Surprise,SunVillagePkwy,3.0,1,3,0.816496580927726
Gilbert,WilliamsfieldRd,4.135135135135135,4,37,1.1189319753775377
Phoenix,SecondSt,3.6363636363636362,1,77,1.0052988301487598
Phoenix,28ThDr-MetroCtr,1.6666666666666667,1,3,0.9428090415820634
Phoenix,35thSt,3.090909090909091,1,11,1.504813214295168
Glendale,BellRd,3.686377245508982,79,1336,1.2536151512749727
Gilbert,MercyRd,4.8,1,5,0.39999999999999997
Phoenix,GreenwayParkway,4.8,1,5,0.39999999999999997
Phoenix,7thAvenue,2.909090909090909,3,11,1.7814470856604931
Phoenix,CocopahSt,2.6,1,5,1.624807680927192
Phoenix,CottonCtrBlvd,3.9365079365079363,2,63,1.3901354949721472
Tempe,GuadalupeRd,3.8609865470852016,21,446,1.1436911820934843
Phoenix,15thAvenue,4.0,2,9,0.816496580927726
Phoenix,ParksideLane,4.25,1,4,0.4330127018922193
Mesa,SossamanRoad,3.6470588235294117,3,17,1.0256232808330996
Phoenix,ElwoodSt,2.235294117647059,2,17,1.2616241523251304
Mesa,Silverado,5.0,1,4,0.0
Peoria,83rdAvenue,3.526315789473684,3,57,1.0777700037479065
Tolleson,LowerBuckeyeRd,3.9285714285714284,2,28,0.7985957062499249
Phoenix,16thStreet,3.9210526315789473,6,38,1.0853468751211202
Tempe,MedtronicWay,5.0,1,3,0.0
Scottsdale,ScottsdaleRdSuite114,2.8,1,5,1.6
Tempe,ApacheBlvd,3.933911159263272,32,923,1.1799005507035023
Phoenix,OrangeBlossomLn,4.666666666666667,1,6,0.4714045207910317
Goodyear,ElliotRd,3.8,4,15,1.557776192739723
Gilbert,WarnerRoadSuiteB9,4.0,1,4,0.7071067811865476
Fountain,Hills,4.194444444444445,1,36,1.1009956212559118
Mesa,CountryClubDrSte6,2.3333333333333335,1,3,1.247219128924647
Buckeye,USHwy85,3.75,1,4,0.82915619758885
Mesa,SuperstitionSprings,3.212121212121212,4,33,1.342940594312748
Scottsdale,PimaRoad,3.6323529411764706,9,68,1.4643248972971434
Glendale,GreenwayRoad,2.7142857142857144,2,7,1.6659862556700857
Chandler,RiggsRd.,3.0,1,5,0.6324555320336759
Apache,Junction,5.0,1,3,0.0
Phoenix,CaveCreekRdSte140,3.769230769230769,1,13,0.696568087549032
Litchfield,Park,4.25,1,12,1.0897247358851685
Scottsdale,SheaBlvdSte127,5.0,1,3,0.0
Phoenix,28thDrive,3.6666666666666665,1,3,0.9428090415820634
Phoenix,AirLn,3.6,1,5,1.019803902718557
Glendale,59thavenue,4.075,1,40,1.081376437694108
Tempe,ElliotRoad,3.2,8,55,1.32664991614216
Phoenix,GlendaleAveSte100,2.8333333333333335,1,6,0.8975274678557507
Phoenix,BowkerSt,5.0,1,3,0.0
Gilbert,MarketSt.,3.2222222222222223,1,27,1.314684396244359
Chandler,KyreneRd,3.473684210526316,5,19,1.5344610249592898
